50
# Circuit board instance
Size: large
Nodes: 50
0.000000 140.000000 140.000000 197.989899 171.695517 172.639616 173.587872 174.540216 175.143201 176.068814 176.998699 177.932789 102.994385 104.777481 106.591280 108.434241 110.304902 67.840855 70.328508 72.819776 75.314299 77.811765 93.395511 94.401380 95.464249 96.582237 97.753451 98.976002 100.248013 100.472317 101.408015 102.398183 103.441255 104.535650 105.679771 106.872022 72.984346 74.978881 77.005543 79.061862 81.145582 83.254646 85.387177 77.992229 79.861791 81.767516 83.706935 85.677759 87.677871 89.705312 
140.000000 0.000000 197.989899 140.000000 129.752456 130.999184 132.246355 133.493956 128.876259 130.131382 131.386790 132.642477 100.714639 99.008665 97.339078 95.707783 94.116771 74.919449 72.425419 69.934698 67.447652 64.964705 64.674703 66.118955 67.627794 69.196995 70.822544 72.500653 74.227756 58.490872 60.083951 61.740453 63.455409 65.224211 67.042595 68.906637 110.010952 111.344185 112.718892 114.133574 115.586765 117.077030 118.602971 103.561009 104.976190 106.433179 107.930282 109.465854 111.038299 112.646073 
140.000000 197.989899 0.000000 140.000000 115.848428 115.716657 115.598689 115.494566 120.899333 120.773072 120.660048 120.560297 97.435763 99.318705 101.230359 103.169129 105.133515 142.464498 143.665761 144.901592 146.171117 147.473463 135.153838 133.207579 131.281611 129.376841 127.494218 125.634738 123.799445 140.137521 138.261434 136.406841 134.574633 132.765735 130.981115 129.221776 94.952489 92.735608 90.535707 88.354052 86.192029 84.051155 81.933085 98.853671 96.726243 94.619169 92.533839 90.471758 88.434550 86.423975 
197.989899 140.000000 140.000000 0.000000 27.878442 27.325700 26.821746 26.369377 23.464821 22.805355 22.199017 21.650273 95.022751 93.212662 91.437305 89.698743 87.999155 145.968063 144.703811 143.473390 142.277677 141.117556 117.160811 114.910203 112.671900 110.446650 108.235259 106.038593 103.857586 113.864044 111.546939 109.239745 106.943104 104.657709 102.384315 100.123739 125.664912 123.998338 122.361795 120.756504 119.183727 117.644768 116.140971 120.058915 118.313401 116.597092 114.911297 113.257378 111.636752 110.050889 
171.695517 129.752456 115.848428 27.878442 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 68.852515 67.276698 65.761254 64.310452 62.928762 123.441405 122.460222 121.524214 120.634434 119.791910 95.907990 93.489543 91.077714 88.673043 86.276128 83.887635 81.508303 93.889997 91.418180 88.950205 86.486401 84.027135 81.572816 79.123906 98.915337 97.120620 95.359787 93.634750 91.947522 90.300225 88.695082 93.730150 91.834155 89.969918 88.139455 86.344913 84.588579 82.872883 
172.639616 130.999184 115.716657 27.325700 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 69.841596 68.288607 66.796125 65.368295 64.009444 124.609115 123.637199 122.710170 121.829051 120.994846 97.119540 94.697971 92.282769 89.874448 87.473576 85.080785 82.696774 95.127252 92.653628 90.183693 87.717760 85.256176 82.799330 80.347654 99.824832 98.013859 96.235851 94.492670 92.786280 91.118746 89.492241 94.689462 92.778304 90.897944 89.050334 87.237554 85.461822 83.725494 
173.587872 132.246355 115.598689 26.821746 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 70.839636 69.309014 67.838985 66.433572 65.096962 125.778808 124.816000 123.897791 123.025179 122.199140 98.332566 95.907990 93.489543 91.077714 88.673043 86.276128 83.887635 96.365360 93.889997 91.418180 88.950205 86.486401 84.027135 81.572816 100.742127 98.915337 97.120620 95.359787 93.634750 91.947522 90.300225 95.656016 93.730150 91.834155 89.969918 88.139455 86.344913 84.588579 
174.540216 133.493956 115.494566 26.369377 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 71.846263 70.337548 68.889471 67.505932 66.190979 126.950428 125.996574 125.087031 124.222773 123.404750 99.547012 97.119540 94.697971 92.282769 89.874448 87.473576 85.080785 97.604287 95.127252 92.653628 90.183693 87.717760 85.256176 82.799330 101.667010 99.824832 98.013859 96.235851 94.492670 92.786280 91.118746 96.629592 94.689462 92.778304 90.897944 89.050334 87.237554 85.461822 
175.143201 128.876259 120.899333 23.464821 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 72.169300 70.484656 68.852515 67.276698 65.761254 125.535011 124.466695 123.441405 122.460222 121.524214 97.561258 95.184827 92.817060 90.458638 88.110311 85.772909 83.447349 95.172312 92.734681 90.302694 87.876817 85.457573 83.045540 80.641366 102.541187 100.811041 99.115792 97.457260 95.837352 94.258060 92.721458 97.151290 95.323366 93.528702 91.769251 90.047077 88.364358 86.723392 
176.068814 130.131382 120.773072 22.805355 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 73.113525 71.451147 69.841596 68.288607 66.796125 126.683425 125.624875 124.609115 123.637199 122.710170 98.752528 96.371999 93.999819 91.636636 89.283163 86.940189 84.608588 96.393109 93.952819 91.517954 89.088960 86.666332 84.250617 81.842428 103.418801 101.671863 99.958943 98.281819 96.642356 95.042501 93.484290 98.077145 96.233288 94.421757 92.644449 90.903371 89.200645 87.538508 
