51
# Circuit board instance
Size: large
Nodes: 51
0.000000 115.000000 115.000000 162.634560 102.084907 102.972264 103.914144 104.909078 105.955571 121.716875 123.536215 125.380613 127.248980 129.140277 131.053510 132.987733 127.189206 128.931349 130.699634 132.493016 134.310489 136.151088 138.013889 103.532805 105.625936 107.738285 109.868745 112.016282 114.179932 116.358796 108.073625 110.080448 112.108897 114.157820 116.226134 118.312821 120.416926 62.461905 64.924358 67.392568 69.865924 72.343898 74.826033 77.311926 64.788336 67.165551 69.554275 71.953362 74.361809 76.778735 79.203364 
115.000000 0.000000 162.634560 115.000000 125.300167 123.684642 122.100585 120.549235 119.031872 91.431533 93.839884 96.255003 98.676393 101.103603 103.536225 105.973886 89.270497 91.735599 94.204681 96.677437 99.153593 101.632900 104.115133 101.582829 103.715321 105.865800 108.033193 110.216500 112.414796 114.627217 97.608084 99.825521 102.057996 104.304542 106.564270 108.836359 111.120051 116.340060 117.680467 119.059977 120.477248 121.930963 123.419833 124.942602 109.901995 111.319950 112.777290 114.272509 115.804139 117.370755 118.970975 
115.000000 162.634560 0.000000 115.000000 39.399198 41.644396 43.921723 46.226433 48.554625 90.167593 89.399068 88.696646 88.061910 87.496332 87.001262 86.577908 97.428390 96.717577 96.068681 95.482964 94.961595 94.505640 94.116048 66.442766 65.331752 64.301925 63.357246 62.501575 61.738612 61.071834 73.317855 72.312548 71.383502 70.533732 69.766135 69.083450 68.488215 56.713480 54.276160 51.848698 49.432546 47.029447 44.641510 42.271304 59.265992 56.938041 54.628989 52.341337 50.078018 47.842486 45.638823 
162.634560 115.000000 115.000000 0.000000 82.650471 80.180167 77.714357 75.253482 72.798043 40.925814 39.203582 37.574227 36.050347 34.645861 33.375845 32.256187 35.838787 33.858783 31.958081 30.151681 28.457548 26.896903 25.494273 63.361429 62.195396 61.112741 60.117969 59.215508 58.409638 57.704406 56.770921 55.466514 54.249737 53.126613 52.103197 51.185473 50.379214 113.357571 112.158020 111.003637 109.895844 108.836064 107.825713 106.866193 106.739767 105.464973 104.236493 103.055983 101.925109 100.845542 99.818947 
102.084907 125.300167 39.399198 82.650471 0.000000 2.540000 5.080000 7.620000 10.160000 51.894067 51.489833 51.208541 51.052226 51.022034 51.118191 51.339985 59.401757 59.048940 58.803819 58.667744 58.641474 58.725156 58.918321 27.091459 26.148688 25.425652 24.941469 24.710184 24.738891 25.026694 34.180288 33.437984 32.875655 32.502643 32.325502 32.347451 32.568087 40.306193 38.082569 35.900948 33.769472 31.698260 29.699921 27.790180 37.337733 34.925623 32.532986 30.164455 27.826189 25.526504 23.276838 
102.972264 123.684642 41.644396 80.180167 2.540000 0.000000 2.540000 5.080000 7.620000 49.399148 48.974324 48.678499 48.514032 48.482260 48.583444 48.816756 56.895876 56.527421 56.271317 56.129103 56.101644 56.189108 56.390961 24.798628 23.765072 22.967119 22.429928 22.172460 22.204447 22.524657 31.790049 30.990546 30.382953 29.978942 29.786797 29.810615 30.049883 41.559876 39.407056 37.302977 35.256365 33.277826 31.380238 29.579184 38.184169 35.829088 33.501039 31.206070 28.952050 26.749333 24.611697 
103.914144 122.100585 43.921723 77.714357 5.080000 2.540000 0.000000 2.540000 5.080000 46.909067 46.461481 46.149551 45.976038 45.942511 46.049275 46.295360 54.393160 54.007634 53.739523 53.590590 53.561830 53.653435 53.864791 22.558810 21.417437 20.528432 19.925602 19.635324 19.671437 20.032178 29.424915 28.559277 27.898785 27.458247 27.248333 27.274368 27.535683 42.927386 40.846705 38.820733 36.858493 34.970716 33.170115 31.471660 39.177269 36.885650 34.628705 32.413677 30.249774 28.148791 26.125912 
104.909078 120.549235 46.226433 75.253482 7.620000 5.080000 2.540000 0.000000 2.540000 44.424639 43.951760 43.621887 43.438279 43.402791 43.515787 43.776116 51.894067 51.489833 51.208541 51.052226 51.022034 51.118191 51.339985 20.389484 19.119042 18.117607 17.431603 17.099038 17.140496 17.553328 27.091459 26.148688 25.425652 24.941469 24.710184 24.738891 25.026694 44.398209 42.389783 40.441189 38.561496 36.761276 35.052774 33.450049 40.306193 38.082569 35.900948 33.769472 31.698260 29.699921 27.790180 
105.955571 119.031872 48.554625 72.798043 10.160000 7.620000 5.080000 2.540000 0.000000 41.946868 41.445728 41.095744 40.900797 40.863106 40.983105 41.259418 49.399148 48.974324 48.678499 48.514032 48.482260 48.583444 48.816756 18.315716 16.890001 15.747446 14.953099 14.564047 14.612699 15.094823 24.798628 23.765072 22.967119 22.429928 22.172460 22.204447 22.524657 45.962426 44.025417 42.152502 40.352603 38.635929 37.014060 35.499992 41.559876 39.407056 37.302977 35.256365 33.277826 31.380238 29.579184 
121.716875 91.431533 90.167593 40.925814 51.894067 49.399148 46.909067 44.424639 41.946868 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 26.379300 26.342307 26.549388 26.994927 27.667406 28.550794 29.626230 18.780370 18.728373 19.018539 19.635705 20.550430 21.725161 23.120301 74.656875 73.807755 73.037139 72.347536 71.741280 71.220502 70.787087 67.569638 66.630262 65.775609 65.009022 64.333648 63.752387 63.267833 
