62
# Circuit board instance
Size: large
Nodes: 62
0.000000 140.000000 140.000000 197.989899 64.065840 65.315330 66.565596 67.816595 65.175740 66.404349 67.634487 68.866072 99.243409 99.931783 100.631477 101.342255 103.563165 104.223012 104.894085 105.576170 118.976743 120.351505 121.763736 123.212148 124.695479 126.212498 127.762006 125.486704 126.790900 128.132178 129.509386 130.921389 132.367074 133.845350 14.425980 16.566671 18.807006 21.115293 23.471491 25.862509 28.279517 19.820658 21.429050 23.204592 25.111854 27.123062 29.216759 31.376435 120.906275 121.286246 121.718047 122.201128 122.734882 123.318654 123.951735 128.456341 128.814044 129.220692 129.675826 130.178937 130.729471 131.326832 
140.000000 0.000000 197.989899 140.000000 143.046902 143.610851 144.183782 144.765586 138.504373 139.086742 139.678231 140.278723 77.567110 78.445928 79.335342 80.234999 73.961690 74.882832 75.814058 76.755000 74.719944 76.890113 79.082313 81.294760 83.525847 85.774118 88.038258 70.999420 73.279855 75.576847 77.888932 80.214804 82.553298 84.903371 132.214065 132.464730 132.763525 133.110127 133.504161 133.945211 134.432813 124.626276 124.892171 125.209038 125.576492 125.994090 126.461335 126.977679 26.358315 28.049723 29.861620 31.773400 33.768102 35.831881 37.953470 21.068104 23.149324 25.314434 27.543660 29.822625 32.140752 34.490146 
140.000000 197.989899 0.000000 140.000000 77.854954 76.599310 75.344147 74.089491 78.770801 77.529991 76.290142 75.051302 120.469468 119.559189 118.655520 117.758614 124.052277 123.168480 122.291485 121.421440 126.396732 124.875752 123.388314 121.935647 120.519007 119.139680 117.798976 132.542754 131.093101 129.676998 128.295556 126.949906 125.641199 124.370601 128.479023 125.944452 123.410104 120.875994 118.342137 115.808548 113.275247 129.196010 126.675785 124.156367 121.637805 119.120153 116.603471 114.087822 171.760350 169.948357 168.155206 166.381507 164.627889 162.894999 161.183507 177.156208 175.399967 173.663115 171.946242 170.249952 168.574865 166.921620 
197.989899 140.000000 140.000000 0.000000 149.731019 149.081986 148.440981 147.808109 145.397467 144.729002 144.068630 143.416464 103.345512 102.282951 101.225169 100.172319 100.667621 99.576488 98.489643 97.407230 86.044980 83.794738 81.561515 79.346749 77.152030 74.979117 72.829963 82.834692 80.494756 78.167310 75.853505 73.554628 71.272124 69.007616 183.791484 182.028721 180.284509 178.559391 176.853927 175.168690 173.504270 178.410928 176.594464 174.796035 173.016201 171.255543 169.514659 167.794163 124.812064 122.306490 119.802366 117.299784 114.798847 112.299662 109.802351 123.802890 121.276468 118.750625 116.225400 113.700833 111.176969 108.653857 
64.065840 143.046902 77.854954 149.731019 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 72.754278 72.596449 72.460539 72.346671 77.792166 77.644578 77.517519 77.411090 89.038401 89.088502 89.210923 89.405366 89.671363 90.008281 90.415325 96.658296 96.704449 96.817241 96.996437 97.241672 97.552447 97.928138 51.324689 48.790105 46.256114 43.722821 41.190354 38.658876 36.128593 51.405399 48.875000 46.345652 43.817536 41.290878 38.765964 36.243159 117.589648 116.615849 115.689630 114.812142 113.984511 113.207829 112.483153 124.633748 123.715408 122.842731 122.016695 121.238256 120.508334 119.827816 
65.315330 143.610851 76.599310 149.081986 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 72.933883 72.754278 72.596449 72.460539 77.960165 77.792166 77.644578 77.517519 89.040515 89.054400 89.140687 89.299167 89.529456 89.831003 90.203092 96.660244 96.673034 96.752527 96.898558 97.110828 97.388903 97.732222 52.592178 50.057328 47.523029 44.989373 42.456475 39.924480 37.393570 52.670945 50.140078 47.610184 45.081427 42.554008 40.028183 37.504271 118.094023 117.096874 116.146720 115.244724 114.392025 113.589734 112.838926 125.109729 124.168932 123.273300 122.423823 121.621468 120.867174 120.161846 
66.565596 144.183782 75.344147 148.440981 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 73.135104 72.933883 72.754278 72.596449 78.148445 77.960165 77.792166 77.644578 89.060741 89.038401 89.088502 89.210923 89.405366 89.671363 90.008281 96.678876 96.658296 96.704449 96.817241 96.996437 97.241672 97.552447 53.859784 51.324689 48.790105 46.256114 43.722821 41.190354 38.658876 53.936701 51.405399 48.875000 46.345652 43.817536 41.290878 38.765964 118.609853 117.589648 116.615849 115.689630 114.812142 113.984511 113.207829 125.596749 124.633748 123.715408 122.842731 122.016695 121.238256 120.508334 
67.816595 144.765586 74.089491 147.808109 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 73.357762 73.135104 72.933883 72.754278 78.356859 78.148445 77.960165 77.792166 89.099067 89.040515 89.054400 89.140687 89.299167 89.529456 89.831003 96.714183 96.660244 96.673034 96.752527 96.898558 97.110828 97.388903 55.127501 52.592178 50.057328 47.523029 44.989373 42.456475 39.924480 55.202651 52.670945 50.140078 47.610184 45.081427 42.554008 40.028183 119.136989 118.094023 117.096874 116.146720 115.244724 114.392025 113.589734 126.094679 125.109729 124.168932 123.273300 122.423823 121.621468 120.867174 
65.175740 138.504373 78.770801 145.397467 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 67.722682 67.553099 67.407020 67.284601 72.754278 72.596449 72.460539 72.346671 83.958481 84.011612 84.141420 84.347550 84.629446 84.986354 85.417332 91.578364 91.627076 91.746110 91.935191 92.193890 92.521622 92.917656 51.896167 49.390918 46.889408 44.392269 41.900283 39.414428 36.935940 51.225817 48.686085 46.146383 43.606716 41.067090 38.527513 35.987995 112.935131 111.920842 110.955438 110.040205 109.176405 108.365268 107.607984 119.929857 118.975215 118.067506 117.207822 116.397226 115.636750 114.927390 
66.404349 139.086742 77.529991 144.729002 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 67.915594 67.722682 67.553099 67.407020 72.933883 72.754278 72.596449 72.460539 83.960724 83.975448 84.066948 84.234975 84.479070 84.798578 85.192650 91.580420 91.593919 91.677816 91.831918 92.055871 92.349169 92.711152 53.150029 50.643110 48.139659 45.640247 43.145576 40.656519 38.174173 52.495693 49.955948 47.416230 44.876545 42.336897 39.797294 37.257746 113.460200 112.421958 111.431949 110.491471 109.601798 108.764178 107.979822 120.424432 119.446738 118.515425 117.631594 116.796322 116.010660 115.275620 
67.634487 139.678231 76.290142 144.068630 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 68.131638 67.915594 67.722682 67.553099 73.135104 72.933883 72.754278 72.596449 83.982173 83.958481 84.011612 84.141420 84.347550 84.629446 84.986354 91.600085 91.578364 91.627076 91.746110 91.935191 92.193890 92.521622 54.404640 51.896167 49.390918 46.889408 44.392269 41.900283 39.414428 53.765574 51.225817 48.686085 46.146383 43.606716 41.067090 38.527513 113.997000 112.935131 111.920842 110.955438 110.040205 109.176405 108.365268 120.930322 119.929857 118.975215 118.067506 117.207822 116.397226 115.636750 
