46
# Circuit board instance
Size: large
Nodes: 46
0.000000 90.000000 90.000000 127.279221 32.846052 34.394121 36.054835 37.813356 39.656676 41.573515 43.554167 39.279092 40.582502 41.999227 43.518201 45.129102 46.822441 48.589602 84.578129 86.209623 87.884251 89.599594 91.353358 93.143374 94.967591 90.602737 92.127603 93.696519 95.307310 96.957888 98.646258 100.370511 18.054662 20.425388 22.832550 25.265736 27.718093 30.184949 32.663019 22.114616 24.089041 26.161246 28.309766 30.518488 32.775244 35.070761 
90.000000 0.000000 127.279221 90.000000 66.215846 66.997243 67.864764 68.815151 69.845021 70.950914 72.129332 58.965432 59.841579 60.811266 61.870097 63.013577 64.237186 65.536436 58.940244 61.258400 63.593506 65.943762 68.307602 70.683666 73.070759 56.193847 58.620710 61.056778 63.500990 65.952442 68.410355 70.874057 84.767712 85.304107 85.912278 86.590713 87.337775 88.151718 89.030708 77.311386 77.899141 78.564655 79.305971 80.120985 81.007474 81.963116 
90.000000 127.279221 0.000000 90.000000 75.625062 73.253276 70.893145 68.545874 66.212830 63.895571 61.595880 78.632906 76.354609 74.093333 71.850684 69.628462 67.428688 65.253631 74.893362 73.691621 72.558924 71.498553 70.513771 69.607787 68.783713 81.635849 80.534781 79.499644 78.533045 77.637542 76.815623 76.069674 73.635353 71.106898 68.579295 66.052644 63.527058 61.002669 58.479631 74.734535 72.244559 69.758191 67.275830 64.797936 62.325043 59.857770 
127.279221 90.000000 90.000000 0.000000 94.999080 93.122057 91.277123 89.466261 87.691584 85.955332 84.259881 90.095555 88.114139 86.162039 84.241295 82.354100 80.502814 78.689970 43.926168 41.844324 39.815699 37.848851 35.953920 34.142883 32.429796 40.165959 37.878008 35.624233 33.411549 31.248687 29.146740 27.119877 110.823100 109.159448 107.530061 105.936519 104.380464 102.863598 101.387679 105.229487 103.475942 101.755586 100.070133 98.421373 96.811183 95.241519 
32.846052 66.215846 75.625062 94.999080 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 51.831777 53.549338 55.330220 57.168506 59.058837 60.996372 62.976757 57.758200 59.304369 60.917237 62.591650 64.322801 66.106232 67.937828 19.905791 19.743996 19.907623 20.388839 21.165992 22.208037 23.479731 12.385735 12.123997 12.388680 13.148029 14.323587 15.822857 17.563135 
34.394121 66.997243 73.253276 93.122057 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 50.184040 51.831777 53.549338 55.330220 57.168506 59.058837 60.996372 56.284229 57.758200 59.304369 60.917237 62.591650 64.322801 66.106232 20.385260 19.905791 19.743996 19.907623 20.388839 21.165992 22.208037 13.142479 12.385735 12.123997 12.388680 13.148029 14.323587 15.822857 
36.054835 67.864764 70.893145 91.277123 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 48.613227 50.184040 51.831777 53.549338 55.330220 57.168506 59.058837 54.888272 56.284229 57.758200 59.304369 60.917237 62.591650 64.322801 21.160821 20.385260 19.905791 19.743996 19.907623 20.388839 21.165992 14.315945 13.142479 12.385735 12.123997 12.388680 13.148029 14.323587 
37.813356 68.815151 68.545874 89.466261 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 47.127030 48.613227 50.184040 51.831777 53.549338 55.330220 57.168506 53.576427 54.888272 56.284229 57.758200 59.304369 60.917237 62.591650 22.201466 21.160821 20.385260 19.905791 19.743996 19.907623 20.388839 15.813633 14.315945 13.142479 12.385735 12.123997 12.388680 13.148029 
39.656676 69.845021 66.212830 87.691584 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 45.733700 47.127030 48.613227 50.184040 51.831777 53.549338 55.330220 52.355018 53.576427 54.888272 56.284229 57.758200 59.304369 60.917237 23.471962 22.201466 21.160821 20.385260 19.905791 19.743996 19.907623 17.552747 15.813633 14.315945 13.142479 12.385735 12.123997 12.388680 
41.573515 70.950914 63.895571 85.955332 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 44.441972 45.733700 47.127030 48.613227 50.184040 51.831777 53.549338 51.230513 52.355018 53.576427 54.888272 56.284229 57.758200 59.304369 24.937204 23.471962 22.201466 21.160821 20.385260 19.905791 19.743996 19.468694 17.552747 15.813633 14.315945 13.142479 12.385735 12.123997 
