46
# Circuit board instance
Size: large
Nodes: 46
0.000000 65.000000 65.000000 91.923882 47.686065 50.009762 52.353558 54.714870 57.091524 59.481682 61.883778 51.308275 53.474804 55.672914 57.899010 60.149983 62.423143 64.716152 39.836984 40.648507 41.599522 42.680704 43.882433 45.195095 46.609318 47.179602 47.866802 48.676994 49.604154 50.641856 51.783455 53.022241 11.896069 14.425192 16.957567 19.491927 22.027585 24.564141 27.101342 14.766035 16.870255 19.080839 21.364797 23.700925 26.075206 28.478098 
65.000000 0.000000 91.923882 65.000000 62.733737 64.517729 66.351006 68.229598 70.149862 72.108470 74.102382 57.476083 59.418142 61.403863 63.429144 65.490316 67.584094 69.707541 29.276245 30.371275 31.632791 33.041727 34.580069 36.231338 37.980807 22.481728 23.890248 25.474753 27.204509 29.053585 31.000636 33.028341 64.877519 65.388548 65.993448 66.689664 67.474370 68.344518 69.296889 57.402194 57.979148 58.660502 59.442666 60.321720 61.293494 62.353654 
65.000000 91.923882 0.000000 65.000000 29.233680 27.412107 25.712688 24.161214 22.787922 21.626783 20.713505 34.830825 33.316691 31.933065 30.697599 29.628833 28.745366 28.064704 65.617194 63.566752 61.552831 59.579135 57.649794 55.769413 53.943112 70.317464 68.408052 66.540819 64.719417 62.947823 61.230360 59.571712 53.179515 50.640206 48.100971 45.561821 43.022771 40.483841 37.945053 53.894157 51.390172 48.889904 46.393953 43.903054 41.418120 38.940293 
91.923882 65.000000 65.000000 0.000000 50.161430 49.122140 48.194433 47.384863 46.699576 46.144108 45.723192 43.406767 42.201456 41.117899 40.165951 39.355161 38.694406 38.191473 59.797402 57.539944 55.307000 53.101662 50.927517 48.788735 46.690176 56.780797 54.398298 52.030701 49.680138 47.349146 45.040762 42.758650 83.039971 81.437132 79.882911 78.380199 76.932015 75.541495 74.211880 77.340521 75.616968 73.940508 72.314417 70.742167 69.227428 67.774054 
47.686065 62.733737 29.233680 50.161430 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 36.764025 34.588227 32.465375 30.406560 28.425700 26.540256 24.772023 41.109721 39.176027 37.315094 35.538353 33.859062 32.292427 30.855612 36.607060 34.439550 32.326330 30.278768 28.311114 26.441213 24.691284 33.407817 31.017544 28.653045 26.321269 24.031741 21.797779 19.638353 
50.009762 64.517729 27.412107 49.122140 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 38.983904 36.764025 34.588227 32.465375 30.406560 28.425700 26.540256 43.106385 41.109721 39.176027 37.315094 35.538353 33.859062 32.292427 38.819767 36.607060 34.439550 32.326330 30.278768 28.311114 26.441213 35.818706 33.407817 31.017544 28.653045 26.321269 24.031741 21.797779 
52.353558 66.351006 25.712688 48.194433 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 41.240747 38.983904 36.764025 34.588227 32.465375 30.406560 28.425700 45.157667 43.106385 41.109721 39.176027 37.315094 35.538353 33.859062 41.070365 38.819767 36.607060 34.439550 32.326330 30.278768 28.311114 38.246311 35.818706 33.407817 31.017544 28.653045 26.321269 24.031741 
54.714870 68.229598 24.161214 47.384863 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 43.528805 41.240747 38.983904 36.764025 34.588227 32.465375 30.406560 47.256455 45.157667 43.106385 41.109721 39.176027 37.315094 35.538353 43.352955 41.070365 38.819767 36.607060 34.439550 32.326330 30.278768 40.687641 38.246311 35.818706 33.407817 31.017544 28.653045 26.321269 
57.091524 70.149862 22.787922 46.699576 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 45.843405 43.528805 41.240747 38.983904 36.764025 34.588227 32.465375 49.396694 47.256455 45.157667 43.106385 41.109721 39.176027 37.315094 45.662739 43.352955 41.070365 38.819767 36.607060 34.439550 32.326330 43.140366 40.687641 38.246311 35.818706 33.407817 31.017544 28.653045 
59.481682 72.108470 21.626783 46.144108 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 48.180720 45.843405 43.528805 41.240747 38.983904 36.764025 34.588227 51.573224 49.396694 47.256455 45.157667 43.106385 41.109721 39.176027 47.995791 45.662739 43.352955 41.070365 38.819767 36.607060 34.439550 45.602647 43.140366 40.687641 38.246311 35.818706 33.407817 31.017544 
