53
# Circuit board instance
Size: large
Nodes: 53
0.000000 140.000000 140.000000 197.989899 31.041774 31.772378 32.536166 33.330856 35.360312 36.003388 36.679177 37.385905 132.316880 133.541783 134.803421 136.100770 137.432822 138.798575 140.197045 139.069953 140.235884 141.437822 142.674857 143.946086 145.250610 146.587539 128.046083 130.083153 132.137646 134.208760 136.295739 138.397864 140.514456 132.773190 134.738812 136.723364 138.726032 140.746045 142.782665 144.835192 121.435530 123.748741 126.070684 128.400884 130.738899 44.293896 45.464491 46.640288 47.820904 46.525049 47.640853 48.764203 49.894587 
140.000000 0.000000 197.989899 140.000000 115.637190 115.835453 116.047275 116.272585 110.617900 110.825141 111.046522 111.281957 67.104331 69.488433 71.883216 74.287645 76.700815 79.121924 81.550267 64.823502 67.288465 69.758812 72.233991 74.713521 77.196982 79.684009 120.043798 122.214324 124.398841 126.596625 128.806997 131.029321 133.262997 116.231812 118.472198 120.724448 122.987911 125.261978 127.546084 129.839697 58.661966 57.421158 56.267715 55.207113 54.244798 129.185260 129.591288 130.008456 130.436655 124.374685 124.796366 125.229508 125.673991 
140.000000 197.989899 0.000000 140.000000 125.229394 123.986666 122.744496 121.502902 126.369145 125.137737 123.907107 122.677281 139.692812 138.305940 136.952135 135.632389 134.347704 133.099097 131.887591 146.105363 144.779930 143.487221 142.228127 141.003549 139.814394 138.661573 85.841612 84.754999 83.731359 82.773029 81.882303 81.061407 80.312485 92.745367 91.740561 90.795711 89.912708 89.093390 88.339529 87.652815 142.019205 144.002145 146.002343 148.019099 150.051746 100.782667 99.531988 98.281805 97.032137 101.782989 100.544754 99.307322 98.070722 
197.989899 140.000000 140.000000 0.000000 167.603010 166.676517 165.754576 164.837263 164.180172 163.234253 162.292758 161.355766 80.680335 78.254505 75.836151 73.426013 71.024926 68.633840 66.253839 78.793474 76.307684 73.825585 71.347562 68.874054 66.405566 63.942680 73.372314 72.098016 70.891852 69.757354 68.698076 67.717545 66.819229 66.953843 65.554898 64.225971 62.971495 61.796005 60.704090 59.700335 94.149312 93.381240 92.676439 92.036362 91.462368 157.746721 156.950625 156.160800 155.377340 153.831918 153.015456 152.205211 151.401284 
31.041774 115.637190 125.229394 167.603010 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 101.483550 102.645035 103.855663 105.113736 106.417572 107.765508 109.155912 108.352092 109.440706 110.576958 111.759396 112.986568 114.257033 115.569365 99.170124 101.350788 103.547835 105.760244 107.987072 110.227443 112.480549 103.325718 105.420457 107.534388 109.666402 111.815464 113.980611 116.160941 90.966713 93.336109 95.714257 98.100519 100.494317 24.726315 25.926474 27.132992 28.345056 23.517401 24.776188 26.036065 27.296880 
31.772378 115.835453 123.986666 166.676517 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 100.921768 102.058043 103.244313 104.478875 105.760038 107.086130 108.455503 107.826102 108.890353 110.002968 111.162495 112.367480 113.616479 114.908055 98.086277 100.258341 102.447329 104.652180 106.871912 109.105616 111.352452 102.285914 104.370616 106.475094 108.598201 110.738864 112.896085 115.068932 90.510929 92.891952 95.281186 97.678028 100.081932 23.533489 24.726315 25.926474 27.132992 22.259886 23.517401 24.776188 26.036065 
32.536166 116.047275 122.744496 165.754576 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 100.372913 101.483550 102.645035 103.855663 105.113736 106.417572 107.765508 107.312565 108.352092 109.440706 110.576958 111.759396 112.986568 114.257033 97.006948 99.170124 101.350788 103.547835 105.760244 107.987072 110.227443 101.251362 103.325718 105.420457 107.534388 109.666402 111.815464 113.980611 90.070747 92.463106 94.863141 97.270285 99.684023 22.349168 23.533489 24.726315 25.926474 21.003875 22.259886 23.517401 24.776188 
33.330856 116.272585 121.502902 164.837263 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 99.837196 100.921768 102.058043 103.244313 104.478875 105.760038 107.086130 106.811660 107.826102 108.890353 110.002968 111.162495 112.367480 113.616479 95.932288 98.086277 100.258341 102.447329 104.652180 106.871912 109.105616 100.222225 102.285914 104.370616 106.475094 108.598201 110.738864 112.896085 89.646397 92.049785 94.460323 96.877476 99.300762 21.174780 22.349168 23.533489 24.726315 19.749652 21.003875 22.259886 23.517401 
35.360312 110.617900 126.369145 164.180172 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 96.966920 98.181851 99.446827 100.759964 102.119402 103.523318 104.969928 103.761406 104.897672 106.082596 107.314566 108.591980 109.913253 111.276824 96.634548 98.871152 101.122087 103.386419 105.663286 107.951895 110.251514 100.510234 102.662436 104.831998 107.017863 109.219052 111.434657 113.663836 86.257056 88.606770 90.966713 93.336109 95.714257 26.857513 27.966362 29.088392 30.222137 24.726315 25.926474 27.132992 28.345056 
36.003388 110.825141 125.137737 163.234253 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 96.378815 97.568011 98.808202 100.097492 101.434010 102.815913 104.241396 103.212023 104.323356 105.484153 106.692801 107.947692 109.247232 110.589848 95.521936 97.750997 99.994888 102.252634 104.523337 106.806170 109.100371 99.440995 101.584096 103.745115 105.922955 108.116600 110.325106 112.547600 85.776250 88.138783 90.510929 92.891952 95.281186 25.763548 26.857513 27.966362 29.088392 23.533489 24.726315 25.926474 27.132992 
