56
# Circuit board instance
Size: large
Nodes: 56
0.000000 140.000000 140.000000 197.989899 65.064638 65.619387 66.266915 67.004531 67.829297 68.738077 69.727584 72.546948 73.044893 73.627144 74.291720 75.036431 75.858919 76.756683 90.497182 92.974091 95.454316 97.937605 100.423731 37.377092 39.910202 42.444135 44.978753 47.513946 126.918094 129.382357 131.849496 134.319351 136.791774 139.266630 141.743791 128.994590 131.419923 133.849510 136.283123 138.720551 141.161595 143.606072 49.373896 50.206472 51.151747 52.203600 53.355728 54.601783 55.935489 56.678857 57.405584 58.234118 59.160182 60.179273 61.286752 62.477918 
140.000000 0.000000 197.989899 140.000000 77.347972 77.815201 78.362016 78.986763 79.687610 80.462567 81.309517 69.848129 70.365176 70.969416 71.658643 72.430433 73.282175 74.211118 55.654063 53.297433 50.958427 48.639586 46.343938 102.770509 100.231506 97.692554 95.153659 92.614824 164.352414 166.262768 168.189783 170.132894 172.091554 174.065240 176.053446 159.403631 161.372580 163.357292 165.357199 167.371756 169.400441 171.442753 94.186203 94.625309 95.130229 95.699922 96.333239 97.028934 97.785675 86.672673 87.149644 87.697616 88.315267 89.001148 89.753692 90.571240 
140.000000 197.989899 0.000000 140.000000 142.102500 139.837109 137.581311 135.335584 133.100439 130.876416 128.664094 145.680379 143.471494 141.273740 139.087644 136.913766 134.752695 132.605059 148.663770 150.184414 151.732340 153.306722 154.906754 142.130337 142.817401 143.546126 144.315882 145.126017 35.378627 34.235058 33.246569 32.427346 31.790475 31.347074 31.105418 42.226165 41.272763 40.456595 39.786109 39.268767 38.910677 38.716260 133.505194 131.131023 128.763180 126.402022 124.047930 121.701315 119.362617 136.375761 134.052439 131.737117 129.430223 127.132216 124.843588 122.564863 
197.989899 140.000000 140.000000 0.000000 148.129747 145.957935 143.798188 141.651057 139.517126 137.397009 135.291355 144.355375 142.125899 139.907009 137.699217 135.503065 133.319130 131.148020 130.416837 129.428717 128.483220 127.581291 126.723862 171.364417 169.853880 168.368111 166.907772 165.473537 110.250446 109.888820 109.584889 109.339134 109.151948 109.023633 108.954397 102.727613 102.339408 102.012988 101.748946 101.547770 101.409833 101.335395 155.746256 153.715986 151.701074 149.702139 147.719831 145.754826 143.807836 151.320876 149.230412 147.154093 145.092529 143.046355 141.016243 139.002895 
65.064638 77.347972 142.102500 148.129747 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 25.506329 27.949093 30.407794 32.878859 35.359694 28.364985 26.009362 23.691868 21.424882 19.226276 114.811402 117.248475 119.689827 122.135204 124.584366 127.037096 129.493191 112.878128 115.356051 117.836618 120.319665 122.805041 125.292608 127.782238 16.853500 17.346570 18.184326 19.321986 20.710185 22.302188 24.057568 9.336153 10.199351 11.566892 13.283915 15.232696 17.335249 19.542003 
65.619387 77.815201 139.837109 145.957935 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 24.896949 27.394106 29.898482 32.408404 34.922675 29.370516 27.102430 24.886933 22.739402 20.681018 112.378888 114.811402 117.248475 119.689827 122.135204 124.584366 127.037096 110.403026 112.878128 115.356051 117.836618 120.319665 122.805041 125.292608 16.735610 16.853500 17.346570 18.184326 19.321986 20.710185 22.302188 9.121618 9.336153 10.199351 11.566892 13.283915 15.232696 17.335249 
66.266915 78.362016 137.581311 143.798188 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 24.536637 27.067057 29.599117 32.132431 34.666723 30.554627 28.381328 26.273894 24.249503 22.330753 109.951235 112.378888 114.811402 117.248475 119.689827 122.135204 124.584366 107.930940 110.403026 112.878128 115.356051 117.836618 120.319665 122.805041 17.000707 16.735610 16.853500 17.346570 18.184326 19.321986 20.710185 9.599339 9.121618 9.336153 10.199351 11.566892 13.283915 15.232696 
67.004531 78.986763 135.335584 141.651057 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 24.436413 26.976235 29.516088 32.055964 34.595858 31.897436 29.822156 27.824067 25.921027 24.135529 107.528773 109.951235 112.378888 114.811402 117.248475 119.689827 122.135204 105.462082 107.930940 110.403026 112.878128 115.356051 117.836618 120.319665 17.631523 17.000707 16.735610 16.853500 17.346570 18.184326 19.321986 10.676792 9.599339 9.121618 9.336153 10.199351 11.566892 13.283915 
67.829297 79.687610 133.100439 139.517126 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 24.599455 27.124014 29.651211 32.180424 34.711213 33.379798 31.402634 29.511746 27.724792 26.063158 105.111860 107.528773 109.951235 112.378888 114.811402 117.248475 119.689827 102.996683 105.462082 107.930940 110.403026 112.878128 115.356051 117.836618 18.590869 17.631523 17.000707 16.735610 16.853500 17.346570 18.184326 12.196051 10.676792 9.599339 9.121618 9.336153 10.199351 11.566892 
68.738077 80.462567 130.876416 137.397009 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 25.020617 27.506549 30.001540 32.503504 35.010947 34.983975 33.102765 31.314705 29.636662 28.088358 102.700888 105.111860 107.528773 109.951235 112.378888 114.811402 117.248475 100.534999 102.996683 105.462082 107.930940 110.403026 112.878128 115.356051 19.831121 18.590869 17.631523 17.000707 16.735610 16.853500 17.346570 14.014159 12.196051 10.676792 9.599339 9.121618 9.336153 10.199351 
