68
# Circuit board instance
Size: large
Nodes: 68
0.000000 140.000000 140.000000 197.989899 85.354033 86.402613 87.457063 88.517174 88.336640 89.350224 90.370288 91.396615 75.214431 76.122082 77.102758 78.153710 79.272143 80.455243 81.700201 82.414602 83.243783 84.141495 85.105572 86.133783 87.223862 88.373519 124.302961 126.837260 129.371782 131.906515 134.441447 136.976566 139.511863 125.049728 127.569192 130.089455 132.610471 135.132198 137.654597 140.177631 121.454842 123.218735 125.009351 126.825559 128.666273 130.530459 132.417124 127.085795 128.772579 130.487005 132.227996 133.994516 135.785571 137.600201 96.626466 99.066133 101.510723 103.959887 106.413310 108.870705 111.331807 99.043794 101.425333 103.814383 106.210439 108.613038 111.021753 113.436196 
140.000000 0.000000 197.989899 140.000000 115.410200 116.187843 116.974105 117.768813 111.423360 112.228632 113.042435 113.864588 73.971623 74.894337 75.890879 76.958383 78.093937 79.294618 80.557514 66.881664 67.900793 68.998417 70.170853 71.414417 72.725459 74.100399 180.822774 182.574203 184.343992 186.131614 187.936563 189.758343 191.596475 175.355307 177.160797 178.984121 180.824739 182.682129 184.555783 186.445213 98.514483 100.681087 102.864778 105.064489 107.279236 109.508106 111.750254 94.715489 96.967014 99.232469 101.510923 103.801517 106.103467 108.416049 145.990404 147.616472 149.268051 150.944302 152.644413 154.367595 156.113085 140.187722 141.880310 143.597877 145.339539 147.104439 148.891752 150.700679 
140.000000 197.989899 0.000000 140.000000 84.908775 83.868949 82.835542 81.808797 87.906490 86.902541 85.905635 84.916019 134.319579 132.166221 130.026820 127.902076 125.792732 123.699575 121.623441 138.479982 136.392324 134.320251 132.264497 130.225832 128.205073 126.203080 18.058727 15.855027 13.767693 11.858333 10.227118 9.026131 8.441050 22.634619 20.918658 19.384471 18.078396 17.052926 16.360910 16.045550 104.494570 103.147919 101.846818 100.593035 99.388361 98.234603 97.133574 110.989349 109.722439 108.500207 107.324178 106.195889 105.116876 104.088672 54.566625 52.380735 50.228175 48.113416 46.041669 44.019007 42.052513 58.741092 56.716318 54.734530 52.800569 50.919884 49.098597 47.343565 
197.989899 140.000000 140.000000 0.000000 115.081290 114.316245 113.560250 112.813486 111.082646 110.289868 109.506079 108.731475 133.627616 131.462924 129.311888 127.175199 125.053595 122.947855 120.858809 129.837189 127.608214 125.391069 123.186393 120.994866 118.817217 116.654223 132.558541 132.276344 132.042412 131.857003 131.720322 131.632520 131.593695 124.997501 124.698194 124.450018 124.253280 124.108225 124.015034 123.973823 76.635108 74.788487 72.983553 71.223475 69.511660 67.851763 66.247685 71.685844 69.708237 67.768130 65.868838 64.013994 62.207574 60.453918 122.286715 121.327102 120.413428 119.546748 118.728090 117.958455 117.238808 115.297181 114.278891 113.308398 112.386940 111.515733 110.695964 109.928783 
85.354033 115.410200 84.908775 115.081290 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 49.737050 47.477989 45.248734 43.053915 40.899076 38.790881 36.737362 53.575771 51.485420 49.437202 47.436575 45.489817 43.604146 41.787831 67.022868 69.076434 71.161406 73.275105 75.415114 77.579257 79.765569 62.768673 64.956871 67.169838 69.405205 71.660874 73.934989 76.225897 41.784948 42.668307 43.681692 44.816282 46.063123 47.413360 48.858421 49.062567 49.817045 50.687708 51.668682 52.753814 53.936818 55.211402 30.886482 32.778411 34.753084 36.797184 38.899766 41.051846 43.246034 26.241325 28.443920 30.698685 32.994925 35.324554 37.681380 40.060602 
86.402613 116.187843 83.868949 114.316245 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 50.876520 48.604053 46.359366 44.146697 41.971110 39.838682 37.756724 54.635239 52.525641 50.455721 48.430568 46.456035 44.538855 42.686757 66.008781 68.045546 70.115168 72.214822 74.341962 76.494297 78.669757 61.684686 63.859516 66.060414 68.284858 70.530623 72.795733 75.078439 41.394677 42.209836 43.159291 44.234396 45.426230 46.725861 48.124558 48.730615 49.424931 50.238213 51.164786 52.198620 53.333476 54.563052 29.976469 31.821166 33.756298 35.767190 37.841767 39.970114 42.144085 25.163885 27.335306 29.565520 31.842177 34.155991 36.499896 38.868448 
87.457063 116.974105 82.835542 113.560250 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 52.022035 49.737050 47.477989 45.248734 43.053915 40.899076 38.790881 55.703511 53.575771 51.485420 49.437202 47.436575 45.489817 43.604146 65.003686 67.022868 69.076434 71.161406 73.275105 75.415114 77.579257 60.607925 62.768673 64.956871 67.169838 69.405205 71.660874 73.934989 41.040011 41.784948 42.668307 43.681692 44.816282 46.063123 47.413360 48.429702 49.062567 49.817045 50.687708 51.668682 52.753814 53.936818 29.093444 30.886482 32.778411 34.753084 36.797184 38.899766 41.051846 24.105204 26.241325 28.443920 30.698685 32.994925 35.324554 37.681380 
88.517174 117.768813 81.808797 112.813486 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 53.173206 50.876520 48.604053 46.359366 44.146697 41.971110 39.838682 56.780092 54.635239 52.525641 50.455721 48.430568 46.456035 44.538855 64.008008 66.008781 68.045546 70.115168 72.214822 74.341962 76.494297 59.538781 61.684686 63.859516 66.060414 68.284858 70.530623 72.795733 40.721880 41.394677 42.209836 43.159291 44.234396 45.426230 46.725861 48.160410 48.730615 49.424931 50.238213 51.164786 52.198620 53.333476 28.239937 29.976469 31.821166 33.756298 35.767190 37.841767 39.970114 23.067866 25.163885 27.335306 29.565520 31.842177 34.155991 36.499896 
88.336640 111.423360 87.906490 111.082646 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 47.685401 45.324196 42.983383 40.666483 38.377829 36.122788 33.908067 50.922169 48.718093 46.548266 44.417707 42.332347 40.299201 38.326582 70.176111 72.139971 74.138839 76.169960 78.230820 80.319131 82.432807 65.537079 67.635772 69.763814 71.918599 74.097796 76.299312 78.521271 37.009847 38.004360 39.138691 40.401066 41.779879 43.263999 44.842973 44.198000 45.034051 45.995342 47.074202 48.262746 49.553083 50.937477 34.574593 36.274674 38.068420 39.943216 41.888179 43.893984 45.952663 29.199583 31.193992 33.262859 35.393130 37.574362 39.798178 42.057822 
89.350224 112.228632 86.902541 110.289868 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 48.872728 46.502443 44.151037 41.821695 39.518317 37.245723 35.009906 52.035694 49.816133 47.628604 45.477731 43.368966 41.308761 39.304750 69.208243 71.153483 73.135207 75.150530 77.196820 79.271679 81.372922 64.499636 66.582583 68.696294 70.838015 73.005283 75.195886 77.407846 36.568651 37.488894 38.554784 39.754606 41.076627 42.509447 44.042253 43.829221 44.599905 45.499514 46.520567 47.655259 48.895679 50.233997 33.764130 35.412065 37.160670 38.996406 40.907543 42.884004 44.917164 28.235255 30.186545 32.220002 34.321026 36.477942 38.681403 40.923890 
