37
# Circuit board instance
Size: large
Nodes: 37
0.000000 65.000000 65.000000 91.923882 40.102085 42.592705 45.088834 47.589607 50.094327 62.112373 64.091273 66.108538 68.160762 70.244881 72.358140 74.498059 67.221781 69.054414 70.930668 72.847171 74.800831 76.788810 78.808513 19.563992 21.592344 23.719445 25.920995 28.179552 30.482445 32.820345 25.084262 26.696437 28.444375 30.304594 32.257674 34.287751 36.381938 
65.000000 0.000000 91.923882 65.000000 26.974332 24.563710 22.181982 19.839557 17.552176 54.233968 56.489535 58.768317 61.067715 63.385485 65.719684 68.068621 51.103270 53.491013 55.892182 58.305117 60.728417 63.160888 65.601509 54.777842 55.534598 56.395694 57.356431 58.411894 59.557046 60.786818 47.502446 48.373153 49.359342 50.454243 51.650941 52.942536 54.322257 
65.000000 91.923882 0.000000 65.000000 69.129847 70.603803 72.137102 73.726041 75.367102 43.092369 42.148506 41.339377 40.673023 40.156553 39.795802 39.595027 50.177417 49.369196 48.680232 48.115649 47.679866 47.376437 47.207913 51.347468 48.886010 46.433013 43.989892 41.558390 39.140671 36.739456 53.693881 51.345032 49.015254 46.707398 44.424882 42.171821 39.953198 
91.923882 65.000000 65.000000 0.000000 62.436953 61.433984 60.521061 59.702316 58.981670 30.664778 29.323590 28.148188 27.160103 26.380392 25.827935 25.517494 24.709301 23.023767 21.506775 20.196338 19.134941 18.365813 17.926612 72.487410 70.765134 69.093320 67.475720 65.916326 64.419363 62.989284 67.158730 65.296053 63.480369 61.715827 60.006936 58.358587 56.776054 
40.102085 26.974332 69.129847 62.436953 0.000000 2.540000 5.080000 7.620000 10.160000 39.783684 42.323625 44.863574 47.403528 49.943487 52.483450 55.023416 40.559010 43.053236 45.552521 48.056075 50.563265 53.073575 55.586582 27.819969 28.569804 29.519822 30.651417 31.945296 33.382597 34.945627 20.540011 21.544722 22.789499 24.237382 25.854271 27.610490 29.481149 
42.592705 24.563710 70.603803 61.433984 2.540000 0.000000 2.540000 5.080000 7.620000 39.847006 42.383154 44.919736 47.456685 49.993943 52.531466 55.069218 40.141826 42.660450 45.181467 47.704499 50.229240 52.755447 55.282918 30.283823 30.974069 31.852460 32.903930 34.112479 35.462051 36.937191 22.942138 23.845854 24.976208 26.303999 27.800953 29.441278 31.202369 
45.088834 22.181982 72.137102 60.521061 5.080000 2.540000 0.000000 2.540000 5.080000 40.071556 42.594335 45.119047 47.645384 50.173100 52.701998 55.231914 39.882355 42.416389 44.951096 47.486369 50.022121 52.558284 55.094800 32.759311 33.398435 34.214641 35.195612 36.328002 37.598132 38.992545 25.371137 26.191174 27.224324 28.447377 29.836989 31.371033 33.029392 
47.589607 19.839557 73.726041 59.702316 7.620000 5.080000 2.540000 0.000000 2.540000 40.454646 42.954932 45.459622 47.968025 50.479588 52.993862 55.510478 39.783684 42.323625 44.863574 47.403528 49.943487 52.483450 55.023416 35.243980 35.838822 36.600647 37.519285 38.583538 39.781720 41.102120 27.819969 28.569804 29.519822 30.651417 31.945296 33.382597 34.945627 
50.094327 17.552176 75.367102 58.981670 10.160000 7.620000 5.080000 2.540000 0.000000 40.991834 43.461227 45.938320 48.421932 50.911107 53.405070 55.903178 39.847006 42.383154 44.919736 47.456685 49.993943 52.531466 55.069218 37.736017 38.292166 39.006105 39.869357 40.872464 42.005406 43.257983 30.283823 30.974069 31.852460 32.903930 34.112479 35.462051 36.937191 
62.112373 54.233968 43.092369 30.664778 39.783684 39.847006 40.071556 40.454646 40.991834 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 42.548945 40.627571 38.777436 37.009226 35.335241 33.769496 32.327723 38.133012 35.976568 33.873345 31.833892 29.871276 28.001656 26.244915 
64.091273 56.489535 42.148506 29.323590 42.323625 42.383154 42.594335 42.954932 43.461227 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 44.532338 42.548945 40.627571 38.777436 37.009226 35.335241 33.769496 40.334142 38.133012 35.976568 33.873345 31.833892 29.871276 28.001656 
66.108538 58.768317 41.339377 28.148188 44.863574 44.919736 45.119047 45.459622 45.938320 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 46.569826 44.532338 42.548945 40.627571 38.777436 37.009226 35.335241 42.573026 40.334142 38.133012 35.976568 33.873345 31.833892 29.871276 
