74
# Circuit board instance
Size: large
Nodes: 74
0.000000 140.000000 140.000000 197.989899 123.823466 125.566078 127.335510 129.130662 130.950473 132.793932 134.660067 129.509917 131.177009 132.871743 134.593074 136.339996 138.111536 139.906760 152.921998 154.814464 156.725245 158.653678 160.599128 162.560984 164.538660 158.136685 159.967472 161.817416 163.685868 165.572201 167.475812 169.396117 83.571359 84.893801 86.270773 87.699704 89.178099 90.703537 92.273686 90.211435 91.437894 92.717729 94.048760 95.428844 96.855886 98.327840 82.843439 85.092331 87.357182 89.636783 91.930037 94.235948 96.553607 86.694203 88.845675 91.017177 93.207308 95.414784 97.638431 99.877167 55.007305 55.892590 56.877613 57.957288 59.126431 60.379845 61.712395 62.255345 63.038925 63.913905 64.876588 65.923131 67.049609 68.252063 
140.000000 0.000000 197.989899 140.000000 97.631571 99.832424 102.049033 104.280395 106.525581 108.783737 111.054071 94.015380 96.298914 98.594995 100.902768 103.221448 105.550317 107.888714 119.373600 121.788494 124.208379 126.632968 129.061997 131.495219 133.932407 117.211477 119.670009 122.131876 124.596880 127.064837 129.535580 132.008952 80.312759 81.687972 83.118070 84.600269 86.131879 87.710313 89.333087 73.962628 75.453667 76.999640 78.597306 80.243577 81.935523 83.670374 124.640397 126.146335 127.685043 129.255351 130.856122 132.486251 134.144668 118.551583 120.133871 121.748591 123.394470 125.070276 126.774825 128.506970 89.873213 90.417766 91.029960 91.708441 92.451748 93.258332 94.126567 82.422806 83.016245 83.682603 84.420155 85.227050 86.101341 87.040996 
140.000000 197.989899 0.000000 140.000000 106.461817 105.154684 103.893214 102.679090 101.514010 100.399682 99.337814 113.025158 111.794792 110.609077 109.469463 108.377406 107.334357 106.341757 106.023609 105.414357 104.863104 104.370771 103.938195 103.566124 103.255212 113.415517 112.846180 112.331405 111.871943 111.468480 111.121626 110.831912 121.079537 119.045537 117.031315 115.037909 113.066422 111.118018 109.193936 125.754465 123.797298 121.861641 119.948537 118.059082 116.194428 114.355790 77.473989 75.290691 73.130436 70.995326 68.887700 66.810158 64.765597 81.578602 79.508097 77.465541 75.453202 73.473563 71.529341 69.623501 132.551942 130.219028 127.894005 125.577311 123.269415 120.970820 118.682068 135.720086 133.442571 131.174696 128.916971 126.669937 124.434174 122.210301 
197.989899 140.000000 140.000000 0.000000 74.389458 72.506418 70.664510 68.867035 67.117563 65.419945 63.778322 69.575566 67.558482 65.577747 63.636754 61.739251 59.889374 58.091671 45.890356 44.464656 43.141508 41.930620 40.841980 39.885599 39.071190 39.929921 38.282887 36.737766 35.307941 34.007957 32.853231 31.859562 118.853783 116.781023 114.727050 112.692892 110.679642 108.688460 106.720583 114.658418 112.508392 110.374938 108.259036 106.161735 104.084160 102.027516 121.137987 119.753418 118.407152 117.100509 115.834832 114.611475 113.431810 114.863664 113.402515 111.979922 110.597372 109.256384 107.958509 106.705318 150.404150 148.352237 146.315643 144.295017 142.291038 140.304420 138.335911 146.074408 143.960795 141.861171 139.776165 137.706441 135.652699 133.615675 
123.823466 97.631571 106.461817 74.389458 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 31.436259 33.800617 36.188786 38.596346 41.019883 43.456725 45.904752 35.040101 37.175960 39.359859 41.584230 43.842914 46.130871 48.443952 45.739550 43.436786 41.161944 38.919918 36.716721 34.559780 32.458318 43.168669 40.720780 38.284894 35.863457 33.459604 31.077418 28.722289 52.888092 52.408797 52.049178 51.811728 51.698128 51.709196 51.844852 45.469728 44.911333 44.491154 44.213131 44.079953 44.092933 44.251944 76.729911 74.548774 72.391045 70.258880 68.154680 66.081114 64.041159 73.177183 70.886816 68.614024 66.360615 64.128630 61.920388 59.738522 
125.566078 99.832424 105.154684 72.506418 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 29.101517 31.436259 33.800617 36.188786 38.596346 41.019883 43.456725 32.961623 35.040101 37.175960 39.359859 41.584230 43.842914 46.130871 48.066221 45.739550 43.436786 41.161944 38.919918 36.716721 34.559780 45.626628 43.168669 40.720780 38.284894 35.863457 33.459604 31.077418 53.483846 52.888092 52.408797 52.049178 51.811728 51.698128 51.709196 46.161321 45.469728 44.911333 44.491154 44.213131 44.079953 44.092933 78.932516 76.729911 74.548774 72.391045 70.258880 68.154680 66.081114 75.483527 73.177183 70.886816 68.614024 66.360615 64.128630 61.920388 
127.335510 102.049033 103.893214 70.664510 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 26.804130 29.101517 31.436259 33.800617 36.188786 38.596346 41.019883 30.952087 32.961623 35.040101 37.175960 39.359859 41.584230 43.842914 50.413491 48.066221 45.739550 43.436786 41.161944 38.919918 36.716721 48.093114 45.626628 43.168669 40.720780 38.284894 35.863457 33.459604 54.192218 53.483846 52.888092 52.408797 52.049178 51.811728 51.698128 46.980233 46.161321 45.469728 44.911333 44.491154 44.213131 44.079953 81.154839 78.932516 76.729911 74.548774 72.391045 70.258880 68.154680 77.804427 75.483527 73.177183 70.886816 68.614024 66.360615 64.128630 
129.130662 104.280395 102.679090 68.867035 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 24.554586 26.804130 29.101517 31.436259 33.800617 36.188786 38.596346 29.025816 30.952087 32.961623 35.040101 37.175960 39.359859 41.584230 52.778610 50.413491 48.066221 45.739550 43.436786 41.161944 38.919918 50.566878 48.093114 45.626628 43.168669 40.720780 38.284894 35.863457 55.008857 54.192218 53.483846 52.888092 52.408797 52.049178 51.811728 47.919935 46.980233 46.161321 45.469728 44.911333 44.491154 44.213131 83.395306 81.154839 78.932516 76.729911 74.548774 72.391045 70.258880 80.138617 77.804427 75.483527 73.177183 70.886816 68.614024 66.360615 
130.950473 106.525581 101.514010 67.117563 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 22.367324 24.554586 26.804130 29.101517 31.436259 33.800617 36.188786 27.200505 29.025816 30.952087 32.961623 35.040101 37.175960 39.359859 55.159283 52.778610 50.413491 48.066221 45.739550 43.436786 41.161944 53.046904 50.566878 48.093114 45.626628 43.168669 40.720780 38.284894 55.929021 55.008857 54.192218 53.483846 52.888092 52.408797 52.049178 48.973475 47.919935 46.980233 46.161321 45.469728 44.911333 44.491154 85.652492 83.395306 81.154839 78.932516 76.729911 74.548774 72.391045 82.484970 80.138617 77.804427 75.483527 73.177183 70.886816 68.614024 
132.793932 108.783737 100.399682 65.419945 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 20.262524 22.367324 24.554586 26.804130 29.101517 31.436259 33.800617 25.497846 27.200505 29.025816 30.952087 32.961623 35.040101 37.175960 57.553579 55.159283 52.778610 50.413491 48.066221 45.739550 43.436786 55.532351 53.046904 50.566878 48.093114 45.626628 43.168669 40.720780 56.947692 55.929021 55.008857 54.192218 53.483846 52.888092 52.408797 50.133676 48.973475 47.919935 46.980233 46.161321 45.469728 44.911333 87.925110 85.652492 83.395306 81.154839 78.932516 76.729911 74.548774 84.842477 82.484970 80.138617 77.804427 75.483527 73.177183 70.886816 
