48
# Circuit board instance
Size: large
Nodes: 48
0.000000 115.000000 115.000000 162.634560 91.203332 93.713695 96.225613 98.738968 101.253653 103.769571 106.286635 92.686114 95.157367 97.632149 100.110198 102.591278 105.075172 107.561688 102.588797 103.178330 103.780057 104.393767 107.126568 107.691263 108.267911 108.856322 99.393792 101.174189 102.986457 104.828943 106.700082 108.598393 110.522475 105.010151 106.696872 108.416863 110.168568 111.950496 113.761228 115.599410 130.994168 131.990343 132.991183 133.996584 134.215962 135.188398 136.165734 137.147865 
115.000000 0.000000 162.634560 115.000000 135.293313 136.998137 138.728517 140.483510 142.262206 144.063725 145.887222 129.708706 131.485959 133.287919 135.113599 136.962050 138.832362 140.723664 52.826355 53.962305 55.104109 56.251410 50.733263 51.915033 53.100877 54.290527 81.577427 83.737490 85.918339 88.118432 90.336361 92.570846 94.820716 77.783562 80.046069 82.324765 84.618343 86.925624 89.245547 91.577149 107.822796 109.030885 110.240364 111.451191 106.356983 107.581532 108.807124 110.033723 
115.000000 162.634560 0.000000 115.000000 28.597532 26.416428 24.305137 22.283513 20.378257 18.625117 17.071023 33.022519 31.152778 29.383799 27.734867 26.228635 24.891021 23.750532 113.626807 112.872751 112.128009 111.392767 117.739932 117.012385 116.294155 115.585418 85.021983 83.675732 82.385812 81.154907 79.985744 78.881066 77.843620 91.524551 90.275324 89.081019 87.943874 86.866133 85.850035 84.897792 82.511044 82.328311 82.164804 82.020637 87.535848 87.363626 87.209559 87.073746 
162.634560 115.000000 115.000000 0.000000 103.942540 103.363729 102.844409 102.385486 101.987775 101.651994 101.378758 96.561481 95.938149 95.378407 94.883379 94.454085 94.091422 93.796165 71.952858 70.756063 69.561864 68.370397 70.430491 69.207375 67.985978 66.766394 63.281026 61.460384 59.692316 57.981632 56.333559 54.753751 53.248285 58.308611 56.327478 54.392817 52.509767 50.684078 48.922175 47.231196 35.698119 35.273702 34.890374 34.549503 30.990451 30.500597 30.056456 29.660083 
91.203332 135.293313 28.597532 103.942540 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 88.224460 87.612690 87.015155 86.432152 92.693725 92.111642 91.543479 90.989495 61.185174 60.356930 59.625460 58.994367 58.466899 58.045882 57.733646 68.388800 67.648809 66.997000 66.435967 65.968028 65.595174 65.319035 68.607264 68.848068 69.111374 69.396926 73.609374 73.833866 74.079452 74.345925 
93.713695 136.998137 26.416428 103.363729 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 89.489534 88.850173 88.224460 87.612690 93.898605 93.289466 92.693725 92.111642 62.106323 61.185174 60.356930 59.625460 58.994367 58.466899 58.045882 69.214145 68.388800 67.648809 66.997000 66.435967 65.968028 65.595174 68.194095 68.389200 68.607264 68.848068 73.224435 73.406172 73.609374 73.833866 
96.225613 138.728517 24.305137 102.844409 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 90.808046 90.142255 89.489534 88.850173 95.156043 94.520883 93.898605 93.289466 63.116308 62.106323 61.185174 60.356930 59.625460 58.994367 58.466899 70.121828 69.214145 68.388800 67.648809 66.997000 66.435967 65.968028 67.873527 68.022145 68.194095 68.389200 72.925983 73.064325 73.224435 73.406172 
98.738968 140.483510 22.283513 102.385486 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 92.177703 91.486623 90.808046 90.142255 96.463984 95.803828 95.156043 94.520883 64.210938 63.116308 62.106323 61.185174 60.356930 59.625460 58.994367 71.108699 70.121828 69.214145 68.388800 67.648809 66.997000 66.435967 67.646877 67.748395 67.873527 68.022145 72.715083 72.809534 72.925983 73.064325 
101.253653 142.262206 20.378257 101.987775 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 93.596260 92.881008 92.177703 91.486623 97.820403 97.136259 96.463984 95.803828 65.385962 64.210938 63.116308 62.106323 61.185174 60.356930 59.625460 72.171507 71.108699 70.121828 69.214145 68.388800 67.648809 66.997000 67.515091 67.569082 67.646877 67.748395 72.592499 72.642716 72.715083 72.809534 
103.769571 144.063725 18.625117 101.651994 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 95.061528 94.323190 93.596260 92.881008 99.223310 98.516168 97.820403 97.136259 66.637127 65.385962 64.210938 63.116308 62.106323 61.185174 60.356930 73.306951 72.171507 71.108699 70.121828 69.214145 68.388800 67.648809 67.478724 67.484961 67.515091 67.569082 72.558677 72.564477 72.592499 72.642716 
106.286635 145.887222 17.071023 101.378758 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 96.571380 95.811011 95.061528 94.323190 100.670764 99.941588 99.223310 98.516168 67.960227 66.637127 65.385962 64.210938 63.116308 62.106323 61.185174 74.511710 73.306951 72.171507 71.108699 70.121828 69.214145 68.388800 67.537931 67.496387 67.478724 67.484961 72.613742 72.575103 72.558677 72.564477 
92.686114 129.708706 33.022519 96.561481 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 81.654593 80.993213 80.346465 79.714704 86.015258 85.387661 84.774444 84.175923 54.095766 53.157175 52.325155 51.604861 51.001026 50.517827 50.158750 61.185174 60.356930 59.625460 58.994367 58.466899 58.045882 57.733646 61.128191 61.398334 61.693444 62.013163 66.110664 66.360527 66.633664 66.929788 
95.157367 131.485959 31.152778 95.938149 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 83.019840 82.330251 81.654593 80.993213 87.312347 86.656923 86.015258 85.387661 55.135485 54.095766 53.157175 52.325155 51.604861 51.001026 50.517827 62.106323 61.185174 60.356930 59.625460 58.994367 58.466899 58.045882 60.664105 60.883346 61.128191 61.398334 65.681792 65.884337 66.110664 66.360527 
97.632149 133.287919 29.383799 95.378407 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 84.439436 83.723015 83.019840 82.330251 88.663242 87.981221 87.312347 86.656923 56.270727 55.135485 54.095766 53.157175 52.325155 51.604861 51.001026 63.116308 62.106323 61.185174 60.356930 59.625460 58.994367 58.466899 60.303522 60.470747 60.664105 60.883346 65.348901 65.503247 65.681792 65.884337 
100.110198 135.113599 27.734867 94.883379 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 85.910687 85.168770 84.439436 83.723015 90.065522 89.358108 88.663242 87.981221 57.495834 56.270727 55.135485 54.095766 53.157175 52.325155 51.604861 64.210938 63.116308 62.106323 61.185174 60.356930 59.625460 58.994367 60.048306 60.162646 60.303522 60.470747 65.113464 65.218925 65.348901 65.503247 
102.591278 136.962050 26.228635 94.454085 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 87.430985 86.664864 85.910687 85.168770 91.516824 90.785190 90.065522 89.358108 58.805190 57.495834 56.270727 55.135485 54.095766 53.157175 52.325155 65.385962 64.210938 63.116308 62.106323 61.185174 60.356930 59.625460 59.899805 59.960653 60.048306 60.162646 64.976540 65.032638 65.113464 65.218925 
105.075172 138.832362 24.891021 94.091422 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 88.997816 88.208737 87.430985 86.664864 93.014855 92.260139 91.516824 90.785190 60.193297 58.805190 57.495834 56.270727 55.135485 54.095766 53.157175 66.637127 65.385962 64.210938 63.116308 62.106323 61.185174 60.356930 59.858811 59.865842 59.899805 59.960653 64.938751 64.945232 64.976540 65.032638 
107.561688 140.723664 23.750532 93.796165 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 90.608766 89.797923 88.997816 88.208737 94.557393 93.780697 93.014855 92.260139 61.654836 60.193297 58.805190 57.495834 56.270727 55.135485 54.095766 67.960227 66.637127 65.385962 64.210938 63.116308 62.106323 61.185174 59.925547 59.878722 59.858811 59.865842 65.000272 64.957105 64.938751 64.945232 
102.588797 52.826355 113.626807 71.952858 88.224460 89.489534 90.808046 92.177703 93.596260 95.061528 96.571380 81.654593 83.019840 84.439436 85.910687 87.430985 88.997816 90.608766 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 29.394500 31.332726 33.351852 35.438053 37.580158 39.769137 41.997659 24.965812 27.221221 29.522893 31.860803 34.227525 36.617474 39.026382 56.202596 57.454473 58.707128 59.960513 55.563930 56.829877 58.096001 59.362291 
103.178330 53.962305 112.872751 70.756063 87.612690 88.850173 90.142255 91.486623 92.881008 94.323190 95.811011 80.993213 82.330251 83.723015 85.168770 86.664864 88.208737 89.797923 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 28.460916 30.352517 32.333110 34.387322 36.502726 38.669282 40.878856 23.859567 26.086978 28.366973 30.687833 33.040947 35.419889 37.819784 54.951552 56.202596 57.454473 58.707128 54.298172 55.563930 56.829877 58.096001 
103.780057 55.104109 112.128009 69.561864 87.015155 88.224460 89.489534 90.808046 92.177703 93.596260 95.061528 80.346465 81.654593 83.019840 84.439436 85.910687 87.430985 88.997816 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 27.554250 29.394500 31.332726 33.351852 35.438053 37.580158 39.769137 22.770416 24.965812 27.221221 29.522893 31.860803 34.227525 36.617474 53.701397 54.951552 56.202596 57.454473 53.032617 54.298172 55.563930 56.829877 
104.393767 56.251410 111.392767 68.370397 86.432152 87.612690 88.850173 90.142255 91.486623 92.881008 94.323190 79.714704 80.993213 82.330251 83.723015 85.168770 86.664864 88.208737 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 26.677245 28.460916 30.352517 32.333110 34.387322 36.502726 38.669282 21.700935 23.859567 26.086978 28.366973 30.687833 33.040947 35.419889 52.452195 53.701397 54.951552 56.202596 51.767280 53.032617 54.298172 55.563930 
107.126568 50.733263 117.739932 70.430491 92.693725 93.898605 95.156043 96.463984 97.820403 99.223310 100.670764 86.015258 87.312347 88.663242 90.065522 91.516824 93.014855 94.557393 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 33.000745 34.738340 36.569914 38.482049 40.463327 42.504080 44.596142 27.764818 29.809197 31.924827 34.098447 36.319648 38.580212 40.873608 57.286353 58.515048 59.745470 60.977516 56.202596 57.454473 58.707128 59.960513 
