62
# Circuit board instance
Size: large
Nodes: 62
0.000000 140.000000 140.000000 197.989899 114.918406 117.263269 119.616102 121.976442 124.343863 126.717968 129.098388 118.086071 120.369242 122.662512 124.965326 127.277164 129.597545 131.926017 87.629168 88.898981 90.168800 91.438623 87.863822 89.130292 90.396862 91.663526 38.567975 38.846016 39.163286 39.518840 43.554176 43.800576 44.082202 44.398382 64.744596 65.743916 66.824887 67.983613 69.216191 70.518747 71.887477 71.860195 72.761854 73.740018 74.791687 75.913805 77.103297 78.357094 90.116749 91.511520 92.954780 94.444308 95.977949 97.553622 99.169324 96.621183 97.923351 99.273439 100.669518 102.109701 103.592151 105.115077 
140.000000 0.000000 197.989899 140.000000 142.521975 144.419346 146.336205 148.271797 150.225396 152.196309 154.183874 137.539061 139.504221 141.487685 143.488696 145.506528 147.540492 149.589929 163.875517 164.558023 165.247471 165.943774 159.605656 160.306341 161.013995 161.728526 102.537185 102.642089 102.762583 102.898612 97.472826 97.583175 97.709907 97.852960 83.665639 84.441334 85.285649 86.196567 87.171999 88.209807 89.307815 76.409188 77.257775 78.179708 79.172425 80.233299 81.359664 82.548838 80.448075 82.007454 83.614924 85.267764 86.963389 88.699343 90.473307 74.517899 76.198734 77.926119 79.697027 81.508622 83.358251 85.243438 
140.000000 197.989899 0.000000 140.000000 56.157381 54.652408 53.226152 51.885103 50.636032 49.485906 48.441771 62.383744 61.032498 59.758709 58.567431 57.463796 56.452945 55.539943 52.405748 51.136290 49.866861 48.597461 52.797183 51.537368 50.278066 49.019316 137.450142 136.229460 135.009687 133.790850 138.931706 137.724156 136.517740 135.312487 130.230848 127.981536 125.743296 123.516730 121.302481 119.101237 116.913730 133.910786 131.724327 129.550767 127.390767 125.245027 123.114294 120.999360 118.800556 116.857614 114.937961 113.042784 111.173335 109.330933 107.516969 123.807095 121.943948 120.105617 118.293260 116.508089 114.751372 113.024436 
197.989899 140.000000 140.000000 0.000000 101.291286 100.464715 99.696020 98.986550 98.337587 97.750335 97.225914 94.150968 93.261133 92.432551 91.666881 90.965714 90.330549 89.762790 148.063083 147.618543 147.183620 146.758398 143.322910 142.863622 142.414178 141.974672 167.089578 166.086879 165.087859 164.092587 164.030499 163.008984 161.990984 160.976565 140.599254 138.518410 136.453116 134.404089 132.372083 130.357896 128.362365 136.405920 134.260101 132.128262 130.011091 127.909316 125.823709 123.755087 111.644241 109.574478 107.524877 105.496613 103.490940 101.509198 99.552815 107.449807 105.297629 103.163093 101.047315 98.951499 96.876941 94.825036 
114.918406 142.521975 56.157381 101.291286 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 46.825379 46.344176 45.893081 45.472991 42.195409 41.660761 41.158368 40.689425 98.302486 97.035621 95.768838 94.502142 98.079114 96.809325 95.539542 94.269765 82.935876 80.441138 77.949323 75.460721 72.975661 70.494517 68.017719 84.678029 82.236158 79.800414 77.371374 74.949691 72.536102 70.131442 65.280346 63.062435 60.869705 58.704978 56.571469 54.472846 52.413300 69.254115 67.167548 65.113207 63.094241 61.114154 59.176851 57.286672 
117.263269 144.419346 54.652408 100.464715 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 47.874426 47.335774 46.825379 46.344176 43.356626 42.761102 42.195409 41.660761 100.836454 99.569432 98.302486 97.035621 100.618707 99.348908 98.079114 96.809325 85.433282 82.935876 80.441138 77.949323 75.460721 72.975661 70.494517 87.125511 84.678029 82.236158 79.800414 77.371374 74.949691 72.536102 67.520958 65.280346 63.062435 60.869705 58.704978 56.571469 54.472846 71.370082 69.254115 67.167548 65.113207 63.094241 61.114154 59.176851 
119.616102 146.336205 53.226152 99.696020 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 49.032727 48.440392 47.874426 47.335774 44.632328 43.980768 43.356626 42.761102 103.370718 102.103551 100.836454 99.569432 103.158321 101.888512 100.618707 99.348908 87.933128 85.433282 82.935876 80.441138 77.949323 75.460721 72.975661 89.578145 87.125511 84.678029 82.236158 79.800414 77.371374 74.949691 69.782083 67.520958 65.280346 63.062435 60.869705 58.704978 56.571469 73.512910 71.370082 69.254115 67.167548 65.113207 63.094241 61.114154 
121.976442 148.271797 51.885103 98.986550 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 50.292735 49.650487 49.032727 48.440392 46.012993 45.310123 44.632328 43.980768 105.905257 104.637954 103.370718 102.103551 105.697953 104.428134 103.158321 101.888512 90.435211 87.933128 85.433282 82.935876 80.441138 77.949323 75.460721 92.035518 89.578145 87.125511 84.678029 82.236158 79.800414 77.371374 72.061791 69.782083 67.520958 65.280346 63.062435 60.869705 58.704978 75.680318 73.512910 71.370082 69.254115 67.167548 65.113207 63.094241 
124.343863 150.225396 50.636032 98.337587 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 51.647006 50.958545 50.292735 49.650487 47.489469 46.739808 46.012993 45.310123 108.440051 107.172623 105.905257 104.637954 108.237602 106.967775 105.697953 104.428134 92.939352 90.435211 87.933128 85.433282 82.935876 80.441138 77.949323 94.497261 92.035518 89.578145 87.125511 84.678029 82.236158 79.800414 74.358371 72.061791 69.782083 67.520958 65.280346 63.062435 60.869705 77.870252 75.680318 73.512910 71.370082 69.254115 67.167548 65.113207 
126.717968 152.196309 49.485906 97.750335 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 53.088328 52.357225 51.647006 50.958545 49.053103 48.260909 47.489469 46.739808 110.975084 109.707539 108.440051 107.172623 110.777267 109.507433 108.237602 106.967775 95.445388 92.939352 90.435211 87.933128 85.433282 82.935876 80.441138 96.963040 94.497261 92.035518 89.578145 87.125511 84.678029 82.236158 76.670309 74.358371 72.061791 69.782083 67.520958 65.280346 63.062435 80.080866 77.870252 75.680318 73.512910 71.370082 69.254115 67.167548 
129.098388 154.183874 48.441771 97.225914 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 54.609807 53.839464 53.088328 52.357225 50.695832 49.865060 49.053103 48.260909 113.510338 112.242684 110.975084 109.707539 113.316947 112.047105 110.777267 109.507433 97.953173 95.445388 92.939352 90.435211 87.933128 85.433282 82.935876 99.432556 96.963040 94.497261 92.035518 89.578145 87.125511 84.678029 78.996256 76.670309 74.358371 72.061791 69.782083 67.520958 65.280346 82.310493 80.080866 77.870252 75.680318 73.512910 71.370082 69.254115 
