45
# Circuit board instance
Size: large
Nodes: 45
0.000000 115.000000 115.000000 162.634560 24.944081 25.642095 26.382812 27.162737 29.370551 29.965633 30.601877 31.276770 9.480849 10.597865 12.150974 13.995742 16.031801 18.195045 20.445144 16.859944 17.512451 18.493712 19.754797 21.245937 22.922279 24.746214 112.020189 114.169061 116.333699 118.513238 120.706872 89.971912 90.767387 91.626389 92.547151 93.527847 94.566614 95.661560 97.266802 98.003083 98.799195 99.653705 100.565123 101.531917 102.552522 
115.000000 0.000000 162.634560 115.000000 94.809181 94.995214 95.197828 95.416917 89.781975 89.978402 90.192287 90.423504 106.102604 106.208243 106.374444 106.600924 106.887300 107.233091 107.637726 98.486212 98.600011 98.779014 99.022867 99.331093 99.703095 100.138161 63.712965 62.938015 62.257117 61.673388 61.189609 39.780441 41.548249 43.392784 45.304675 47.275752 49.298915 51.368011 34.579896 36.599764 38.680996 40.814205 42.991656 45.206955 47.454803 
115.000000 162.634560 0.000000 115.000000 103.903339 102.660185 101.417698 100.175900 105.053919 103.824543 102.596157 101.368797 112.212009 109.680277 107.148937 104.618016 102.087546 99.557562 97.028101 113.074781 110.562808 108.052144 105.542885 103.035131 100.528998 98.024607 109.114120 111.319104 113.538090 115.770273 118.014904 122.892694 121.087521 119.309113 117.558685 115.837504 114.146895 112.488236 128.329653 126.602028 124.902162 123.231206 121.590350 119.980830 118.403923 
162.634560 115.000000 115.000000 0.000000 138.428601 137.497954 136.572776 135.653178 135.035179 134.080981 133.132059 132.188527 154.140881 152.307713 150.495086 148.703751 146.934486 145.188100 143.465426 149.000612 147.103401 145.225831 143.368674 141.532733 139.718845 137.927879 58.452634 57.606963 56.862264 56.222551 55.691441 92.683077 90.275834 87.876066 85.484401 83.101540 80.728262 78.365437 90.572835 88.107956 85.647467 83.191758 80.741264 78.296475 75.857943 
24.944081 94.809181 103.903339 138.428601 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 15.836270 14.346486 13.181771 12.433814 12.179637 12.449521 13.211389 11.101131 8.846995 6.797555 5.200710 4.559738 5.238152 6.854814 87.077027 89.225291 91.393652 93.580714 95.785195 66.139770 66.714681 67.380497 68.134553 68.973954 69.895627 70.896362 73.609995 74.126991 74.726793 75.407423 76.166716 77.002343 77.911850 
25.642095 94.995214 102.660185 137.497954 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 16.676601 15.056283 13.717780 12.750157 12.241680 12.249660 12.773128 12.270154 9.956873 7.786215 5.917277 4.722965 4.743609 5.966612 86.397753 88.562495 90.746695 92.948981 95.168096 65.887162 66.415706 67.036386 67.746671 68.543774 69.424705 70.386316 73.383106 73.858027 74.416660 75.057136 75.777379 76.575139 77.448020 
26.382812 95.197828 101.417698 136.572776 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 17.568620 15.836270 14.346486 13.181771 12.433814 12.179637 12.449521 13.457491 11.101131 8.846995 6.797555 5.200710 4.559738 5.238152 85.731910 87.913050 90.112993 92.330395 94.564028 65.658151 66.139770 66.714681 67.380497 68.134553 68.973954 69.895627 73.177558 73.609995 74.126991 74.726793 75.407423 76.166716 77.002343 
27.162737 95.416917 100.175900 135.653178 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 18.504853 16.676601 15.056283 13.717780 12.750157 12.241680 12.249660 14.658692 12.270154 9.956873 7.786215 5.917277 4.722965 4.743609 85.079816 87.277254 89.492827 91.725222 93.973241 65.452986 65.887162 66.415706 67.036386 67.746671 68.543774 69.424705 72.993531 73.383106 73.858027 74.416660 75.057136 75.777379 76.575139 
29.370551 89.781975 105.053919 135.035179 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 20.008456 18.851328 17.980823 17.439914 17.259619 17.451117 18.002547 13.977367 12.263809 10.878348 9.958869 9.639653 9.978473 10.914218 82.847030 84.950385 87.077027 89.225291 91.393652 61.180147 61.801212 62.519377 63.331339 64.233539 65.222235 66.293555 68.626186 69.180437 69.822744 70.550701 71.361688 72.252909 73.221434 
29.965633 89.978402 103.824543 134.080981 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 20.679940 19.396972 18.377387 17.666845 17.303457 17.309103 17.683430 14.922747 13.087055 11.522015 10.351128 9.717926 9.727976 10.379410 82.132779 84.253967 86.397753 88.562495 90.746695 60.906972 61.478347 62.148357 62.913851 63.771389 64.717315 65.747812 68.382763 68.892164 69.490728 70.176176 70.945987 71.797450 72.727696 
