47
# Circuit board instance
Size: large
Nodes: 47
0.000000 140.000000 140.000000 197.989899 70.934581 72.184529 73.435164 74.686454 72.015299 73.246807 74.479607 75.713638 113.851364 114.423342 115.006500 115.600669 118.419977 118.969992 119.530971 120.102759 46.833903 47.112022 47.422533 47.764803 51.815435 52.066952 52.348080 52.658344 108.525940 110.940634 113.360804 115.786108 118.216229 78.046732 78.825827 79.678308 80.601848 81.594033 82.652390 83.774413 85.363666 86.076559 86.857907 87.705878 88.618561 89.593977 90.630102 
140.000000 0.000000 197.989899 140.000000 145.207976 145.822658 146.445775 147.077218 140.774447 141.408402 142.050883 142.701775 63.473002 64.493333 65.522393 66.559775 60.560548 61.629117 62.705198 63.788413 94.664722 94.802625 94.957315 95.128710 89.612692 89.758357 89.921725 90.102699 50.238836 48.401293 46.629742 44.931990 43.316715 69.213645 70.090994 71.048359 72.082552 73.190318 74.368367 75.613416 62.069250 63.046098 64.108754 65.253026 66.474700 67.769589 69.133580 
140.000000 197.989899 0.000000 140.000000 71.338648 70.089186 68.840477 67.592561 72.413336 71.182741 69.953555 68.725853 135.449620 134.616373 133.789991 132.970603 139.311728 138.501717 137.698655 136.902664 138.169983 136.972524 135.776383 134.581596 139.937018 138.754809 137.574166 136.395128 147.807608 149.589550 151.393135 153.217597 155.062201 138.961975 136.826346 134.704755 132.597873 130.506415 128.431132 126.372823 143.199489 141.127999 139.072046 137.032329 135.009583 133.004582 131.018142 
197.989899 140.000000 140.000000 0.000000 145.405792 144.796877 144.196577 143.604999 140.978483 140.350362 139.730961 139.120395 97.022104 95.855395 94.691344 93.530050 95.142244 93.952194 92.764264 91.578536 160.807149 159.779434 158.755225 157.734591 157.885921 156.839065 155.795527 154.755375 112.219205 111.408683 110.650541 109.945865 109.295687 134.200100 131.987444 129.786777 127.598716 125.423924 123.263101 121.116996 130.658830 128.385157 126.121649 123.868864 121.627397 119.397886 117.181013 
70.934581 145.207976 71.338648 145.405792 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 91.244549 90.988226 90.748954 90.526868 96.218727 95.975690 95.748882 95.538420 68.680181 67.570829 66.467228 65.369669 71.272084 70.203701 69.142137 68.087711 97.199839 99.566119 101.940761 104.323193 106.712893 77.788667 76.280655 74.828492 73.435491 72.105080 70.840786 69.646211 83.986407 82.591635 81.252342 79.971315 78.751396 77.595470 76.506435 
72.184529 145.822658 70.089186 144.796877 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 91.517779 91.244549 90.988226 90.748954 96.477871 96.218727 95.975690 95.748882 69.795010 68.680181 67.570829 66.467228 72.346984 71.272084 70.203701 69.142137 97.674164 100.029224 102.393126 104.765271 107.145112 78.562616 77.027882 75.547388 74.124384 72.762243 71.464445 70.234557 84.703745 83.282258 81.914881 80.604369 79.353537 78.165253 77.042409 
73.435164 146.445775 68.840477 144.196577 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 91.807766 91.517779 91.244549 90.988226 96.752993 96.477871 96.218727 95.975690 70.915057 69.795010 68.680181 67.570829 73.428115 72.346984 71.272084 70.203701 98.162628 100.506243 102.859183 105.220822 107.590587 79.349343 77.788667 76.280655 74.828492 73.435491 72.105080 70.840786 85.433940 83.986407 82.591635 81.252342 79.971315 78.751396 77.595470 
74.686454 147.077218 67.592561 143.604999 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 92.114351 91.807766 91.517779 91.244549 97.043956 96.752993 96.477871 96.218727 72.040080 70.915057 69.795010 68.680181 74.515205 73.428115 72.346984 71.272084 98.665022 100.996981 103.338747 105.689671 108.049153 80.148473 78.562616 77.027882 75.547388 74.124384 72.762243 71.464445 86.176665 84.703745 83.282258 81.914881 80.604369 79.353537 78.165253 
72.015299 140.774447 72.413336 140.978483 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 86.282702 86.011593 85.758438 85.523393 91.244549 90.988226 90.748954 90.526868 66.376482 65.227962 64.084027 62.944926 68.680181 67.570829 66.467228 65.369669 92.494927 94.842546 97.199839 99.566119 101.940761 73.804919 72.213765 70.678092 69.201595 67.788140 66.441752 65.166587 79.827231 78.358461 76.945522 75.591543 74.299749 73.073436 71.915956 
73.246807 141.408402 71.182741 140.350362 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 86.571594 86.282702 86.011593 85.758438 91.517779 91.244549 90.988226 90.748954 67.529353 66.376482 65.227962 64.084027 69.795010 68.680181 67.570829 66.467228 92.993252 95.328600 97.674164 100.029224 102.393126 74.620198 73.002630 71.438766 69.932208 68.486739 67.106306 65.795003 80.581603 79.086059 77.644820 76.260963 74.937668 73.678199 72.485882 
74.479607 142.050883 69.953555 139.730961 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 86.878092 86.571594 86.282702 86.011593 91.807766 91.517779 91.244549 90.988226 68.686356 67.529353 66.376482 65.227962 70.915057 69.795010 68.680181 67.570829 93.506173 95.829021 98.162628 100.506243 102.859183 75.448046 73.804919 72.213765 70.678092 69.201595 67.788140 66.441752 81.348807 79.827231 78.358461 76.945522 75.591543 74.299749 73.073436 
75.713638 142.701775 68.725853 139.120395 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 87.202011 86.878092 86.571594 86.282702 92.114351 91.807766 91.517779 91.244549 69.847285 68.686356 67.529353 66.376482 72.040080 70.915057 69.795010 68.680181 94.033448 96.343585 98.665022 100.996981 103.338747 76.288054 74.620198 73.002630 71.438766 69.932208 68.486739 67.106306 82.128484 80.581603 79.086059 77.644820 76.260963 74.937668 73.678199 
113.851364 63.473002 135.449620 97.022104 91.244549 91.517779 91.807766 92.114351 86.282702 86.571594 86.878092 87.202011 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 69.535782 68.792426 68.064651 67.352960 65.508001 64.718399 63.944272 63.186189 16.770364 17.132245 17.851771 18.888114 20.192552 39.063961 37.286745 35.602146 34.023925 32.567551 31.250063 30.089711 34.185213 32.139339 30.168669 28.288924 26.519448 24.883774 23.409965 
114.423342 64.493333 134.616373 95.855395 90.988226 91.244549 91.517779 91.807766 86.011593 86.282702 86.571594 86.878092 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 70.294223 69.535782 68.792426 68.064651 66.312526 65.508001 64.718399 63.944272 18.037608 18.374548 19.047203 20.021764 21.256748 39.983467 38.164569 36.432049 34.798811 33.279476 31.890328 30.649073 35.232278 33.153734 31.143698 29.216314 27.389036 25.683239 24.124706 
115.006500 65.522393 133.789991 94.691344 90.748954 90.988226 91.244549 91.517779 85.758438 86.011593 86.282702 86.571594 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 71.067267 70.294223 69.535782 68.792426 67.131436 66.312526 65.508001 64.718399 19.305215 19.620398 20.251715 21.170901 22.342456 40.921730 39.063961 37.286745 35.602146 34.023925 32.567551 31.250063 36.293577 34.185213 32.139339 30.168669 28.288924 26.519448 24.883774 
115.600669 66.559775 132.970603 93.530050 90.526868 90.748954 90.988226 91.244549 85.523393 85.758438 86.011593 86.282702 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 71.854442 71.067267 70.294223 69.535782 67.964212 67.131436 66.312526 65.508001 20.573117 20.869160 21.463778 22.333134 23.446688 41.877490 39.983467 38.164569 36.432049 34.798811 33.279476 31.890328 37.367899 35.232278 33.153734 31.143698 29.216314 27.389036 25.683239 
118.419977 60.560548 139.311728 95.142244 96.218727 96.477871 96.752993 97.043956 91.244549 91.517779 91.807766 92.114351 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 73.693721 72.992722 72.307235 71.637705 69.535782 68.792426 68.064651 67.352960 17.187708 16.789270 16.770364 17.132245 17.851771 42.763909 41.146813 39.626653 38.215001 36.924304 35.767657 34.758446 37.335887 35.472197 33.697006 32.025035 30.473279 29.061002 27.809461 
