39
# Circuit board instance
Size: large
Nodes: 39
0.000000 115.000000 115.000000 162.634560 95.353250 97.834761 100.319201 102.806356 105.296033 114.760154 115.971937 117.184954 118.399165 116.389451 117.584445 118.780995 119.979056 31.490999 32.679742 33.874383 35.074320 33.648165 34.763221 35.888575 37.023289 38.159786 38.612175 39.224151 39.988388 40.896351 41.938706 43.105705 45.711787 46.090110 46.603993 47.249014 48.019889 48.910666 49.914928 
115.000000 0.000000 162.634560 115.000000 30.071591 28.275411 26.600759 25.071998 23.717357 135.843438 136.868685 137.898007 138.931311 132.897145 133.944946 134.996562 136.051904 107.795690 108.148940 108.515904 108.896444 102.917572 103.287507 103.671681 104.069936 77.448757 77.672651 77.978681 78.365885 78.833065 79.378812 80.001516 69.850614 70.098780 70.437724 70.866142 71.382424 71.984679 72.670769 
115.000000 162.634560 0.000000 115.000000 132.580010 134.375807 136.195297 138.037545 139.901650 34.972421 34.793212 34.659642 34.572240 39.996021 39.839416 39.722818 39.646579 86.343863 85.084929 83.826329 82.568078 87.153764 85.906700 84.660318 83.414648 115.761885 113.363772 110.971972 108.586904 106.209021 103.838816 101.476827 118.466080 116.123826 113.790056 111.465304 109.150146 106.845205 104.551158 
162.634560 115.000000 115.000000 0.000000 96.899523 96.357230 95.879181 95.466340 95.119556 80.663604 80.586069 80.528490 80.490910 75.596485 75.513746 75.452297 75.412188 134.474869 133.670015 132.872424 132.082229 130.597115 129.768212 128.946489 128.132085 133.951315 131.884364 129.834200 127.801630 125.787507 123.792732 121.818255 129.706410 127.570701 125.450060 123.345266 121.257145 119.186571 117.134476 
95.353250 30.071591 132.580010 96.899523 0.000000 2.540000 5.080000 7.620000 10.160000 106.406259 107.468812 108.535824 109.607164 103.696721 104.786753 105.880797 106.978729 82.280268 82.425610 82.590229 82.774007 77.231244 77.386070 77.561385 77.757050 57.355496 56.742367 56.237379 55.843465 55.562987 55.397669 55.348542 50.042092 49.338163 48.756547 48.301663 47.977116 47.785561 47.728599 
97.834761 28.275411 134.375807 96.357230 2.540000 0.000000 2.540000 5.080000 7.620000 107.825265 108.873970 109.927344 110.985252 105.029516 106.105858 107.186438 108.271131 84.806167 84.947188 85.106929 85.285285 79.755264 79.905200 80.075000 80.264537 59.810311 59.222602 58.738941 58.361914 58.093596 57.935500 57.888526 52.470198 51.799277 51.245601 50.813005 50.504598 50.322665 50.268578 
100.319201 26.600759 136.195297 95.879181 5.080000 2.540000 0.000000 2.540000 5.080000 109.284888 110.319719 111.359417 112.403848 106.406259 107.468812 108.535824 109.607164 87.332884 87.469832 87.624974 87.798215 82.280268 82.425610 82.590229 82.774007 62.271959 61.707700 61.243667 60.882153 60.624991 60.473512 60.428512 54.908430 54.267661 53.739424 53.327061 53.033276 52.860047 52.808559 
102.806356 25.071998 138.037545 95.466340 7.620000 5.080000 2.540000 0.000000 2.540000 110.783522 111.804484 112.830501 113.861439 107.825265 108.873970 109.927344 110.985252 89.860351 89.993452 90.144251 90.312659 84.806167 84.947188 85.106929 85.285285 64.739660 64.197095 63.751185 63.403969 63.157076 63.011685 62.968499 57.355496 56.742367 56.237379 55.843465 55.562987 55.397669 55.348542 
105.296033 23.717357 139.901650 95.119556 10.160000 7.620000 5.080000 2.540000 0.000000 112.319607 113.326731 114.339090 115.356546 109.284888 110.319719 111.359417 112.403848 92.388504 92.517969 92.664660 92.828495 87.332884 87.469832 87.624974 87.798215 67.212749 66.690306 66.261177 65.927182 65.689773 65.550000 65.508487 59.810311 59.222602 58.738941 58.361914 58.093596 57.935500 57.888526 
114.760154 135.843438 34.972421 80.663604 106.406259 107.825265 109.284888 110.783522 112.319607 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 83.350051 82.131170 80.913861 79.698197 82.078877 80.840831 79.603793 78.367809 103.925949 101.387202 98.848519 96.309905 93.771367 91.232910 88.694541 104.440382 101.914451 99.389236 96.864795 94.341189 91.818487 89.296765 
115.971937 136.868685 34.793212 80.586069 107.468812 108.873970 110.319719 111.804484 113.326731 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 84.570437 83.350051 82.131170 80.913861 83.317884 82.078877 80.840831 79.603793 105.195345 102.656568 100.117852 97.579203 95.040626 92.502128 89.963714 105.703601 103.177330 100.651750 98.126915 95.602883 93.079720 90.557498 
