56
# Circuit board instance
Size: large
Nodes: 56
0.000000 140.000000 140.000000 197.989899 19.675794 22.043681 24.446146 26.873918 29.320710 31.782130 34.255026 23.664717 25.667213 27.757810 29.918045 32.133876 34.394560 36.691808 125.418227 127.059408 128.729786 130.428241 132.153688 47.342613 47.854825 48.494832 49.257653 50.137682 51.128869 52.224884 54.860152 55.302780 55.857514 56.521054 57.289618 58.159044 59.124882 115.716032 117.817688 119.936310 122.071014 124.220970 89.167903 91.707870 94.247840 96.787811 99.327783 101.867757 104.407732 89.531807 92.061735 94.592203 97.123168 99.654594 102.186445 104.718690 
140.000000 0.000000 197.989899 140.000000 133.707247 134.076154 134.492026 134.954431 135.462892 136.016892 136.615877 126.162237 126.553139 126.993650 127.483256 128.021393 128.607453 129.240782 113.342417 112.025288 110.750755 109.520308 108.335447 93.766372 94.026027 94.353369 94.747696 95.208175 95.733853 96.323662 86.179149 86.461592 86.817460 87.245854 87.745711 88.315819 88.954826 79.331050 77.929603 76.586773 75.305695 74.089573 165.598751 166.980133 168.388499 169.823177 171.283507 172.768837 174.278529 159.230574 160.666718 162.129936 163.619501 165.134701 166.674835 168.239220 
140.000000 197.989899 0.000000 140.000000 122.056482 119.521428 116.986589 114.451979 111.917613 109.383508 106.849683 122.762644 120.242479 117.723167 115.204763 112.687328 110.170930 107.655640 91.397652 93.637025 95.891382 98.159692 100.441009 139.675680 137.283855 134.897447 132.516750 130.142075 127.773760 125.412165 142.399469 140.054168 137.715774 135.384645 133.061163 130.745734 128.438796 120.957190 122.969303 125.000641 127.050282 129.117355 50.835323 48.295431 45.755551 43.215685 40.675836 38.136007 35.596203 51.470959 48.964050 46.460736 43.961631 41.467496 38.979284 36.498208 
197.989899 140.000000 140.000000 0.000000 179.967430 178.257855 176.568268 174.899247 173.251387 171.625298 170.021604 174.434968 172.670626 170.925818 169.201148 167.497239 165.814731 164.154281 73.961495 71.926798 69.925168 67.959525 66.033085 161.431425 159.366453 157.315386 155.278776 153.257200 151.251259 149.261584 157.145850 155.023803 152.914499 150.818472 148.736285 146.668526 144.615814 86.797795 85.518798 84.296949 83.134767 82.034789 148.513506 147.663401 146.852313 146.080891 145.349767 144.659553 144.010836 141.377830 140.484552 139.631770 138.820230 138.050659 137.323763 136.640223 
19.675794 133.707247 122.056482 179.967430 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 106.792438 108.538997 110.316391 112.123154 113.957888 40.292216 39.747812 39.360101 39.133743 39.071541 39.174276 39.440662 47.717484 47.258694 46.933072 46.743400 46.691337 46.777340 47.000654 99.785005 102.027360 104.283366 106.552156 108.832929 71.342346 73.870248 76.398953 78.928383 81.458471 83.989157 86.520389 70.992552 73.532480 76.072413 78.612350 81.152292 83.692236 86.232184 
22.043681 134.076154 119.521428 178.257855 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 104.947541 106.724297 108.531414 110.367401 112.230842 40.987071 40.292216 39.747812 39.360101 39.133743 39.071541 39.174276 48.305648 47.717484 47.258694 46.933072 46.743400 46.691337 46.777340 98.603952 100.872565 103.153830 105.446925 107.751096 68.815335 71.342346 73.870248 76.398953 78.928383 81.458471 83.989157 68.452629 70.992552 73.532480 76.072413 78.612350 81.152292 83.692236 
24.446146 134.492026 116.986589 176.568268 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 103.132203 104.939698 106.777023 108.642662 110.535183 41.824880 40.987071 40.292216 39.747812 39.360101 39.133743 39.071541 49.018529 48.305648 47.717484 47.258694 46.933072 46.743400 46.691337 97.474790 99.769082 102.075011 104.391807 106.718761 66.289317 68.815335 71.342346 73.870248 76.398953 78.928383 81.458471 65.912712 68.452629 70.992552 73.532480 76.072413 78.612350 81.152292 
26.873918 134.954431 114.451979 174.899247 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 101.348011 103.186764 105.054751 106.950438 108.872378 42.797247 41.824880 40.987071 40.292216 39.747812 39.360101 39.133743 49.850777 49.018529 48.305648 47.717484 47.258694 46.933072 46.743400 96.399343 98.718632 101.048535 103.388336 105.737375 63.764410 66.289317 68.815335 71.342346 73.870248 76.398953 78.928383 63.372801 65.912712 68.452629 70.992552 73.532480 76.072413 78.612350 
29.320710 135.462892 111.917613 173.251387 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 99.596639 101.467135 103.366203 105.292295 107.243956 43.895230 42.797247 41.824880 40.987071 40.292216 39.747812 39.360101 50.796524 49.850777 49.018529 48.305648 47.717484 47.258694 46.933072 95.379426 97.722925 100.076012 102.438028 104.808369 61.240751 63.764410 66.289317 68.815335 71.342346 73.870248 76.398953 60.832899 63.372801 65.912712 68.452629 70.992552 73.532480 76.072413 
31.782130 136.016892 109.383508 171.625298 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 97.879849 99.782534 101.713058 103.669869 105.651505 45.109660 43.895230 42.797247 41.824880 40.987071 40.292216 39.747812 51.849562 50.796524 49.850777 49.018529 48.305648 47.717484 47.258694 94.416841 96.783650 99.159030 101.542378 103.933148 58.718501 61.240751 63.764410 66.289317 68.815335 71.342346 73.870248 58.293004 60.832899 63.372801 65.912712 68.452629 70.992552 73.532480 
