45
# Circuit board instance
Size: large
Nodes: 45
0.000000 115.000000 115.000000 162.634560 75.714057 78.231607 80.750563 83.270797 85.792197 123.634165 124.674132 125.718325 126.766641 126.630258 127.645817 128.665895 129.690387 73.395708 75.916506 78.438544 80.961704 83.485886 86.010999 88.536964 74.730239 77.207478 79.688668 82.173452 84.661513 87.152571 89.646376 88.861333 90.151936 91.494862 92.887843 94.328659 95.815154 97.345235 95.546606 96.748070 98.000649 99.302410 100.651445 102.045878 103.483874 
115.000000 0.000000 162.634560 115.000000 41.260686 38.804769 36.360407 33.930097 31.517090 110.092868 111.259480 112.428332 113.599357 108.175112 109.362184 110.551098 111.741797 128.471361 129.927967 131.417525 132.938927 134.491092 136.072969 137.683531 122.270067 123.799658 125.362054 126.956043 128.580452 130.234141 131.916009 58.241946 60.192685 62.185992 64.217903 66.284868 68.383708 70.511578 53.594232 55.707960 57.855985 60.034627 62.240671 64.471303 66.724059 
115.000000 162.634560 0.000000 115.000000 128.877174 130.372128 131.899056 133.456859 135.044469 72.616919 72.383350 72.171375 71.981187 77.608198 77.389694 77.191468 77.013679 43.161680 40.683125 38.212640 35.751899 33.303061 30.868960 28.453378 45.393934 43.044108 40.717128 38.417143 36.149309 33.920073 31.737570 104.657481 102.956415 101.290482 99.661442 98.071136 96.521477 95.014455 110.390243 108.778862 107.203447 105.665607 104.167006 102.709362 101.294442 
162.634560 115.000000 115.000000 0.000000 112.156818 111.276761 110.448118 109.672052 108.949688 45.915680 45.545383 45.207743 44.903496 41.105535 40.691490 40.313217 39.971732 113.933715 113.018040 112.152426 111.338039 110.576013 109.867436 109.213348 106.892329 105.915797 104.991644 104.121264 103.306018 102.547219 101.846130 80.305518 78.075676 75.865338 73.676257 71.510388 69.369903 67.257226 77.001257 74.672810 72.358599 70.060034 67.778706 65.516416 63.275207 
75.714057 41.260686 128.877174 112.156818 0.000000 2.540000 5.080000 7.620000 10.160000 90.899165 92.168092 93.437048 94.706032 90.830859 92.100727 93.370599 94.640474 90.873346 92.641699 94.445259 96.282048 98.150200 100.047958 101.973670 85.511992 87.388902 89.298616 91.239074 93.208356 95.204673 97.226360 34.061785 36.597454 39.133684 41.670374 44.207443 46.744831 49.282489 35.350810 37.800108 40.260648 42.730488 45.208104 47.692283 50.182051 
78.231607 38.804769 130.372128 111.276761 2.540000 0.000000 2.540000 5.080000 7.620000 91.039659 92.306655 93.573732 94.840887 90.829511 92.099397 93.369287 94.639180 92.730754 94.464344 96.233751 98.037037 99.872366 101.738005 103.632317 87.261785 89.101843 90.975607 92.881036 94.816221 96.779378 98.768838 34.002746 36.542512 39.082308 41.622129 44.161970 46.701829 49.241702 34.741211 37.230634 39.726461 42.227557 44.733037 47.242203 49.754499 
80.750563 36.360407 131.899056 110.448118 5.080000 2.540000 0.000000 2.540000 5.080000 91.250667 92.514773 93.779038 95.043456 90.899165 92.168092 93.437048 94.706032 94.619891 96.319485 98.055422 99.825806 101.628837 103.462809 105.326104 89.049652 90.853507 92.691868 94.562721 96.464176 98.394458 100.351905 34.133144 36.663877 39.195810 41.728723 44.262448 46.796854 49.331835 34.309282 36.827914 39.349293 41.872923 44.398420 46.925483 49.453871 
83.270797 33.930097 133.456859 109.672052 7.620000 5.080000 2.540000 0.000000 2.540000 91.531699 92.791977 94.052516 95.313306 91.039659 92.306655 93.573732 94.840887 96.538894 98.205282 99.908458 101.646573 103.417865 105.220658 107.053362 90.873346 92.641699 94.445259 96.282048 98.150200 100.047958 101.973670 34.450826 36.959814 39.472769 41.988978 44.507890 47.029071 49.552174 34.061785 36.597454 39.133684 41.670374 44.207443 46.744831 49.282489 
85.792197 31.517090 135.044469 108.949688 10.160000 7.620000 5.080000 2.540000 0.000000 91.882114 93.137650 94.393573 95.649868 91.250667 92.514773 93.779038 95.043456 98.486016 100.120002 101.791146 103.497648 105.237789 107.009926 108.812498 92.730754 94.464344 96.233751 98.037037 99.872366 101.738005 103.632317 34.950688 37.426181 39.909781 42.400064 44.895918 47.396462 49.900992 34.002746 36.542512 39.082308 41.622129 44.161970 46.701829 49.241702 
123.634165 110.092868 72.616919 45.915680 90.899165 91.039659 91.250667 91.531699 91.882114 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 68.206660 67.195950 66.267232 65.423999 64.669595 64.007160 63.439575 61.349927 60.224254 59.186242 58.240577 57.391826 56.644344 56.002187 57.119486 54.593332 52.068526 49.545272 47.023822 44.504482 41.987631 58.390407 55.921694 53.459661 51.005274 48.559693 46.124319 43.700859 
