38
# Circuit board instance
Size: large
Nodes: 38
0.000000 140.000000 140.000000 197.989899 29.456539 30.689863 31.926064 33.164818 31.086588 32.257650 33.435936 34.620709 91.248515 92.366646 93.540399 94.767708 96.046519 119.690514 120.519794 121.356697 122.201067 123.595381 124.398632 125.209611 126.028171 80.723898 81.885163 83.049611 84.217111 82.925111 84.055971 85.190752 86.329300 127.579232 130.117145 132.655139 135.193207 137.731348 
140.000000 0.000000 197.989899 140.000000 135.864386 136.137106 136.421103 136.716308 130.902329 131.185364 131.480058 131.786332 130.252929 128.296264 126.360359 124.446183 122.554755 91.956222 93.033049 94.114693 95.200990 89.350689 90.458538 91.570597 92.686716 130.000191 130.724450 131.456989 132.197669 125.848623 126.596636 127.352920 128.117329 13.572103 11.270010 9.095464 7.165543 5.732866 
140.000000 197.989899 0.000000 140.000000 111.660923 110.393576 109.126292 107.859071 112.101962 110.839659 109.577533 108.315592 69.621061 71.080222 72.598946 74.173574 75.800623 110.201675 109.489774 108.788041 108.096673 114.430800 113.745371 113.070052 112.405025 74.013494 72.878183 71.747387 70.621324 76.408269 75.309069 74.215321 73.127271 185.511588 187.266016 189.038290 190.827913 192.634403 
197.989899 140.000000 140.000000 0.000000 173.377062 172.563569 171.755615 170.953277 169.516647 168.684539 167.857915 167.036856 116.131935 113.933016 111.748561 109.579438 107.426573 79.211973 78.218528 77.233188 76.256267 76.171751 75.138120 74.111836 73.093209 125.943238 125.279413 124.624995 123.980133 121.653301 120.965936 120.288053 119.619813 135.359858 135.148445 134.984505 134.868210 134.799684 
29.456539 135.864386 111.660923 173.377062 0.000000 1.270000 2.540000 3.810000 5.080000 5.236344 5.679613 6.350000 62.630806 63.964698 65.370105 66.842515 68.377601 97.177888 97.827278 98.488762 99.162101 101.590644 102.212002 102.845288 103.490286 51.962926 53.069867 54.183962 55.304777 54.657938 55.711357 56.773640 57.844298 122.543839 125.038244 127.534450 130.032352 132.531854 
30.689863 136.137106 110.393576 172.563569 1.270000 0.000000 1.270000 2.540000 5.236344 5.080000 5.236344 5.679613 61.542152 62.899136 64.327827 65.823556 67.381860 96.540838 97.177888 97.827278 98.488762 100.981436 101.590644 102.212002 102.845288 50.863606 51.962926 53.069867 54.183962 53.613906 54.657938 55.711357 56.773640 122.792145 125.281607 127.773058 130.266385 132.761481 
31.926064 136.421103 109.126292 171.755615 2.540000 1.270000 0.000000 1.270000 5.679613 5.236344 5.080000 5.236344 60.460574 61.841296 63.293869 64.813464 66.395478 95.916374 96.540838 97.177888 97.827278 100.384600 100.981436 101.590644 102.212002 49.772411 50.863606 51.962926 53.069867 52.579819 53.613906 54.657938 55.711357 123.053058 125.537346 128.023820 130.512356 133.002838 
33.164818 136.716308 107.859071 170.953277 3.810000 2.540000 1.270000 0.000000 6.350000 5.679613 5.236344 5.080000 59.386458 60.791580 62.268645 63.812659 65.418880 95.304742 95.916374 96.540838 97.177888 99.800355 100.384600 100.981436 101.590644 48.689889 49.772411 50.863606 51.962926 51.556277 52.579819 53.613906 54.657938 123.326498 125.805386 128.286666 130.770200 133.255863 
31.086588 130.902329 112.101962 169.516647 5.080000 5.236344 5.679613 6.350000 0.000000 1.270000 2.540000 3.810000 60.196327 61.373090 62.630806 63.964698 65.370105 92.833387 93.512951 94.204735 94.908472 97.177888 97.827278 98.488762 99.162101 49.642865 50.800385 51.963160 53.130845 51.962926 53.069867 54.183962 55.304777 117.560885 120.051345 122.543839 125.038244 127.534450 
32.257650 131.185364 110.839659 168.684539 5.236344 5.080000 5.236344 5.679613 1.270000 0.000000 1.270000 2.540000 59.062818 60.261720 61.542152 62.899136 64.327827 92.166313 92.833387 93.512951 94.204735 96.540838 97.177888 97.827278 98.488762 48.490976 49.642865 50.800385 51.963160 50.863606 51.962926 53.069867 54.183962 117.819693 120.304795 122.792145 125.281607 127.773058 
33.435936 131.480058 109.577533 167.857915 5.679613 5.236344 5.080000 5.236344 2.540000 1.270000 0.000000 1.270000 57.934972 59.156736 60.460574 61.841296 63.293869 91.512002 92.166313 92.833387 93.512951 95.916374 96.540838 97.177888 97.827278 47.345129 48.490976 49.642865 50.800385 49.772411 50.863606 51.962926 53.069867 118.091592 120.571091 123.053058 125.537346 128.023820 
34.620709 131.786332 108.315592 167.036856 6.350000 5.679613 5.236344 5.080000 3.810000 2.540000 1.270000 0.000000 56.813126 58.058503 59.386458 60.791580 62.268645 90.870731 91.512002 92.166313 92.833387 95.304742 95.916374 96.540838 97.177888 46.205774 47.345129 48.490976 49.642865 48.689889 49.772411 50.863606 51.962926 118.376493 120.850147 123.326498 125.805386 128.286666 
