39
# Circuit board instance
Size: large
Nodes: 39
0.000000 115.000000 115.000000 162.634560 75.809677 76.358901 76.988048 77.695177 78.478179 79.334810 80.262710 83.289296 83.789507 84.363258 85.009060 85.725285 86.510183 87.361905 94.438658 95.676027 96.914240 98.153266 95.718240 96.939277 98.161557 99.385034 128.571622 130.581244 132.609064 134.654260 136.716051 110.096115 111.294016 112.493499 113.694513 111.895057 113.073901 114.254699 115.437391 
115.000000 0.000000 162.634560 115.000000 43.463694 44.414719 45.487856 46.674683 47.966762 49.355827 50.833928 36.421045 37.550860 38.814235 40.198580 41.691846 43.282761 44.960961 131.223479 132.116780 133.016207 133.921638 127.650001 128.568133 129.492211 130.422108 80.425509 80.030381 79.714268 79.478112 79.322628 129.961421 130.977763 131.998498 133.023526 126.968185 128.008294 129.052519 130.100760 
115.000000 162.634560 0.000000 115.000000 124.419929 122.391558 120.382603 118.394054 116.426957 114.482416 112.561602 129.113588 127.160108 125.227676 123.317281 121.429964 119.566816 117.728986 31.436673 30.518953 29.627257 28.764005 35.093956 34.274303 33.482767 32.721390 107.378567 109.776847 112.181365 114.591729 117.007578 38.441160 38.089713 37.777711 37.506139 43.325188 43.013665 42.737625 42.497759 
162.634560 115.000000 115.000000 0.000000 107.806792 105.459371 103.121078 100.792548 98.474473 96.167610 93.872785 105.165128 102.757378 100.356148 97.961919 95.575215 93.196615 90.826756 96.380526 96.085107 95.805614 95.542186 91.455602 91.144222 90.849530 90.571688 38.311319 37.474746 36.794825 36.280365 35.938474 79.035050 78.864710 78.714495 78.584520 74.010055 73.828122 73.667638 73.528742 
75.809677 43.463694 124.419929 107.806792 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 93.234589 94.283451 95.337692 96.397135 90.451016 91.531781 92.617349 93.707553 69.507695 70.532314 71.632381 72.804478 74.045184 96.206871 97.377635 98.550858 99.726451 94.342395 95.536011 96.731572 97.929008 
76.358901 44.414719 122.391558 105.459371 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 91.153743 92.191289 93.234589 94.283451 88.304601 89.375229 90.451016 91.531781 67.174015 68.233686 69.370215 70.579888 71.859014 93.873082 95.038654 96.206871 97.377635 91.961302 93.150799 94.342395 95.536011 
76.988048 45.487856 120.382603 103.121078 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 89.096714 90.122149 91.153743 92.191289 86.179592 87.239323 88.304601 89.375229 64.855841 65.952769 67.127926 68.377281 69.696841 91.550272 92.710253 93.873082 95.038654 89.588938 90.773986 91.961302 93.150799 
77.695177 46.674683 118.394054 100.792548 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 87.065188 88.077652 89.096714 90.122149 84.077612 85.125616 86.179592 87.239323 62.554897 63.691465 64.907577 66.198848 67.560970 89.239298 90.393248 91.550272 92.710253 87.226015 88.406249 89.588938 90.773986 
78.478179 47.966762 116.426957 98.474473 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 85.060995 86.059555 87.065188 88.077652 82.000431 83.035804 84.077612 85.125616 60.273157 61.451941 62.711496 64.047059 65.453976 86.941103 88.088540 89.239298 90.393248 84.873323 86.048338 87.226015 88.406249 
79.334810 49.355827 114.482416 96.167610 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 83.086112 84.069760 85.060995 86.059555 79.949983 80.971738 82.000431 83.035804 58.012885 59.236665 60.542326 61.924690 63.378738 84.656729 85.797119 86.941103 88.088540 82.531735 83.701082 84.873323 86.048338 
