37
# Circuit board instance
Size: large
Nodes: 37
0.000000 65.000000 65.000000 91.923882 39.317462 39.785000 40.407089 41.176724 42.085812 43.125535 44.286693 46.862386 47.255334 47.780259 48.432871 49.208088 50.100221 51.103146 35.436976 37.483109 39.586498 41.738489 43.931939 46.160938 48.420578 40.532357 42.332920 44.206148 46.143191 48.136347 50.178928 52.265142 53.032351 53.257710 53.602615 54.064778 54.641223 
65.000000 0.000000 91.923882 65.000000 26.826548 27.507219 28.399537 29.484292 30.741120 32.149847 33.691424 19.475217 20.402633 21.590601 22.998779 24.589364 26.329318 28.190999 51.711777 53.134848 54.638992 56.217702 57.864876 59.574834 61.342326 45.503852 47.114804 48.804837 50.566023 52.391187 54.273875 56.208306 81.176033 79.267281 77.394822 75.561355 73.769786 
65.000000 91.923882 0.000000 65.000000 70.636658 68.529708 66.453047 64.409605 62.402646 60.435804 58.513125 75.098321 73.120047 71.177439 69.273499 67.411502 65.595021 63.827942 42.751164 40.579135 38.452225 36.378348 34.367106 32.430155 30.581614 47.061180 45.097216 43.193359 41.357911 39.600386 37.931617 36.363825 12.561382 13.481163 14.785074 16.381644 18.193991 
91.923882 65.000000 65.000000 0.000000 64.523936 62.210303 59.915009 57.640248 55.388547 53.162838 50.966525 61.830079 59.411633 57.003760 54.607861 52.225583 49.858878 47.510073 56.973596 55.362395 53.822878 52.361367 50.984572 49.699533 48.513542 51.405090 49.613380 47.889402 46.240733 44.675712 43.203428 41.833675 62.728833 60.238359 57.752200 55.270936 52.795260 
39.317462 26.826548 70.636658 64.523936 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 28.037479 30.079438 32.192363 34.363163 36.581539 38.839338 41.130069 24.104707 26.452019 28.832012 31.237216 33.662229 36.103059 38.556702 58.774464 57.280064 55.861230 54.523862 53.274096 
39.785000 27.507219 68.529708 62.210303 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 26.083156 28.037479 30.079438 32.192363 34.363163 36.581539 38.839338 21.800636 24.104707 26.452019 28.832012 31.237216 33.662229 36.103059 56.767823 55.219144 53.745932 52.354558 51.051713 
40.407089 28.399537 66.453047 59.915009 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 24.237678 26.083156 28.037479 30.079438 32.192363 34.363163 36.581539 19.555095 21.800636 24.104707 26.452019 28.832012 31.237216 33.662229 54.805448 53.199673 51.668913 50.220027 48.860299 
41.176724 29.484292 64.409605 57.640248 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 22.527810 24.237678 26.083156 28.037479 30.079438 32.192363 34.363163 17.390771 19.555095 21.800636 24.104707 26.452019 28.832012 31.237216 52.892265 51.226553 49.634979 48.124896 46.704211 
42.085812 30.741120 62.402646 55.388547 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 20.986726 22.527810 24.237678 26.083156 28.037479 30.079438 32.192363 15.342077 17.390771 19.555095 21.800636 24.104707 26.452019 28.832012 51.033806 49.305350 47.649647 46.074542 44.588576 
43.125535 32.149847 60.435804 53.162838 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 19.654166 20.986726 22.527810 24.237678 26.083156 28.037479 30.079438 13.461907 15.342077 17.390771 19.555095 21.800636 24.104707 26.452019 49.236271 47.442370 45.719250 44.075212 42.519431 
44.286693 33.691424 58.513125 50.966525 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 18.575066 19.654166 20.986726 22.527810 24.237678 26.083156 28.037479 11.830881 13.461907 15.342077 17.390771 19.555095 21.800636 24.104707 47.506573 45.644744 43.851043 42.134172 40.503904 
46.862386 19.475217 75.098321 61.830079 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 33.276002 35.013779 36.844814 38.755891 40.735747 42.774833 44.865072 28.037479 30.079438 32.192363 34.363163 36.581539 38.839338 41.130069 63.656519 61.967822 60.338816 58.774464 57.280064 
47.255334 20.402633 73.120047 59.411633 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 31.646850 33.276002 35.013779 36.844814 38.755891 40.735747 42.774833 26.083156 28.037479 30.079438 32.192363 34.363163 36.581539 38.839338 61.808580 60.067954 58.385964 56.767823 55.219144 
47.780259 21.590601 71.177439 57.003760 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 30.143941 31.646850 33.276002 35.013779 36.844814 38.755891 40.735747 24.237678 26.083156 28.037479 30.079438 32.192363 34.363163 36.581539 60.011265 58.216926 56.479839 54.805448 53.199673 
48.432871 22.998779 69.273499 54.607861 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 28.787052 30.143941 31.646850 33.276002 35.013779 36.844814 38.755891 22.527810 24.237678 26.083156 28.037479 30.079438 32.192363 34.363163 58.269258 56.419545 54.625330 52.892265 51.226553 
49.208088 24.589364 67.411502 52.225583 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 27.597731 28.787052 30.143941 31.646850 33.276002 35.013779 36.844814 20.986726 22.527810 24.237678 26.083156 28.037479 30.079438 32.192363 56.587669 54.681101 52.827876 51.033806 49.305350 
50.100221 26.329318 65.595021 49.858878 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 26.598466 27.597731 28.787052 30.143941 31.646850 33.276002 35.013779 19.654166 20.986726 22.527810 24.237678 26.083156 28.037479 30.079438 54.972040 53.007393 51.093497 49.236271 47.442370 
51.103146 28.190999 63.827942 47.510073 17.038838 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 15.240000 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 25.811338 26.598466 27.597731 28.787052 30.143941 31.646850 33.276002 18.575066 19.654166 20.986726 22.527810 24.237678 26.083156 28.037479 53.428357 51.404745 49.428834 47.506573 45.644744 
35.436976 51.711777 42.751164 56.973596 28.037479 26.083156 24.237678 22.527810 20.986726 19.654166 18.575066 33.276002 31.646850 30.143941 28.787052 27.597731 26.598466 25.811338 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 30.744557 29.317318 28.047918 26.958662 26.072139 
37.483109 53.134848 40.579135 55.362395 30.079438 28.037479 26.083156 24.237678 22.527810 20.986726 19.654166 35.013779 33.276002 31.646850 30.143941 28.787052 27.597731 26.598466 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 28.733199 27.200627 25.827401 24.640179 23.666968 
39.586498 54.638992 38.452225 53.822878 32.192363 30.079438 28.037479 26.083156 24.237678 22.527810 20.986726 36.844814 35.013779 33.276002 31.646850 30.143941 28.787052 27.597731 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 26.811730 25.162397 23.671223 22.369858 21.293133 
