59
# Circuit board instance
Size: large
Nodes: 59
0.000000 140.000000 140.000000 197.989899 47.396381 48.167380 49.057918 50.061615 51.171813 52.381741 53.684657 54.754672 55.423404 56.199079 57.077338 58.053524 59.122788 60.280176 63.176248 63.349182 63.547031 63.769563 68.218584 68.378766 68.562103 68.768408 26.957739 28.591292 30.349753 32.212671 34.162964 36.186506 38.271680 33.295301 34.631190 36.096604 37.676432 39.356898 41.125668 42.971838 70.453310 72.445934 74.471880 76.528503 78.613395 80.724365 82.859421 75.477700 77.340983 79.241879 81.177745 83.146138 85.144804 87.171658 118.783433 121.285241 123.788605 126.293431 128.799635 
140.000000 0.000000 197.989899 140.000000 95.410911 95.796250 96.247100 96.762546 97.341561 97.983018 98.685700 87.870923 88.289177 88.778159 89.336709 89.963530 90.657207 91.416217 77.740278 77.880879 78.041896 78.223204 72.688978 72.839330 73.011467 73.205235 119.907330 120.285120 120.715184 121.196965 121.729849 122.313169 122.946206 112.365587 112.768646 113.227262 113.740765 114.308414 114.929407 115.602885 110.269389 111.553049 112.879273 114.246581 115.653514 117.098645 118.580576 103.725371 105.088996 106.495750 107.943947 109.431941 110.958132 112.520965 30.997608 29.159174 27.432942 25.841410 24.410935 
140.000000 197.989899 0.000000 140.000000 134.688297 132.300480 129.918435 127.542486 125.172980 122.810290 120.454817 137.450335 135.111340 132.779731 130.455905 128.140283 125.833321 123.535502 146.140399 144.994127 143.849933 142.707867 148.389869 147.261107 146.134664 145.010593 125.222904 122.720487 120.219647 117.720483 115.223106 112.727633 110.234194 126.738443 124.266550 121.797458 119.331344 116.868394 114.408813 111.952824 96.045259 93.798914 91.567919 89.353426 87.156691 84.979092 82.822138 99.789309 97.629148 95.487686 93.366210 91.266112 89.188903 87.136221 167.043097 168.831283 170.638539 172.464266 174.307884 
197.989899 140.000000 140.000000 0.000000 158.106807 156.077680 154.063704 152.065482 150.083644 148.118846 146.171776 153.674395 151.585947 149.511478 147.451579 145.406868 143.377996 141.365644 153.001074 151.906581 150.814839 149.725908 150.497394 149.384558 148.274247 147.166519 171.265361 169.444286 167.641915 165.858857 164.095741 162.353218 160.631957 166.072518 164.193859 162.333204 160.491176 158.668427 156.865626 155.083471 128.141957 126.467014 124.821285 123.205942 121.622195 120.071293 118.554527 122.556010 120.803642 119.079669 117.385342 115.721962 114.090884 112.493512 121.469108 121.013015 120.608701 120.256687 119.957435 
47.396381 95.410911 134.688297 158.106807 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 15.240000 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 17.038838 17.945474 17.615520 17.372359 17.219667 22.851294 22.593099 22.404027 22.285836 24.496444 24.971786 25.690613 26.633218 27.776829 29.097755 30.573022 16.980586 17.659406 18.662051 19.939731 21.443339 23.128854 24.959451 41.565826 44.104811 46.643907 49.183096 51.722365 54.261702 56.801099 42.039737 44.551723 47.066715 49.584257 52.103979 54.625579 57.148809 71.840932 74.367517 76.894986 79.423255 81.952249 
48.167380 95.796250 132.300480 156.077680 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 12.700000 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 14.810618 18.846338 18.357542 17.945474 17.615520 23.565357 23.176301 22.851294 22.593099 24.278893 24.496444 24.971786 25.690613 26.633218 27.776829 29.097755 16.665209 16.980586 17.659406 18.662051 19.939731 21.443339 23.128854 39.026973 41.565826 44.104811 46.643907 49.183096 51.722365 54.261702 39.531332 42.039737 44.551723 47.066715 49.584257 52.103979 54.625579 71.620246 74.154351 76.688846 79.223693 81.758861 
49.057918 96.247100 129.918435 154.063704 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.160000 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 12.700000 20.030778 19.406065 18.846338 18.357542 24.522921 24.015348 23.565357 23.176301 24.326051 24.278893 24.496444 24.971786 25.690613 26.633218 27.776829 16.733837 16.665209 16.980586 17.659406 18.662051 19.939731 21.443339 36.488279 39.026973 41.565826 44.104811 46.643907 49.183096 51.722365 37.027235 39.531332 42.039737 44.551723 47.066715 49.584257 52.103979 71.489181 74.027773 76.566458 79.105227 81.644073 
50.061615 96.762546 127.542486 152.065482 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 7.620000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 10.776307 21.451874 20.714598 20.030778 19.406065 25.696779 25.084580 24.522921 24.015348 24.636396 24.326051 24.278893 24.496444 24.971786 25.690613 26.633218 17.181868 16.733837 16.665209 16.980586 17.659406 18.662051 19.939731 33.949781 36.488279 39.026973 41.565826 44.104811 46.643907 49.183096 34.528383 37.027235 39.531332 42.039737 44.551723 47.066715 49.584257 71.448231 73.988227 76.528224 79.068221 81.608218 
51.171813 97.341561 125.172980 150.083644 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 5.080000 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 9.158100 23.065925 22.237288 21.451874 20.714598 27.058797 26.355997 25.696779 25.084580 25.200209 24.636396 24.326051 24.278893 24.496444 24.971786 25.690613 17.980964 17.181868 16.733837 16.665209 16.980586 17.659406 18.662051 31.411526 33.949781 36.488279 39.026973 41.565826 44.104811 46.643907 32.036004 34.528383 37.027235 39.531332 42.039737 44.551723 47.066715 71.497549 74.035853 76.574270 79.112789 81.651400 
52.381741 97.983018 122.810290 148.118846 12.700000 10.160000 7.620000 5.080000 2.540000 0.000000 2.540000 14.810618 12.700000 10.776307 9.158100 8.032185 7.620000 8.032185 24.835340 23.933295 23.065925 22.237288 28.582087 27.801874 27.058797 26.355997 26.001004 25.200209 24.636396 24.326051 24.278893 24.496444 24.971786 19.087083 17.980964 17.181868 16.733837 16.665209 16.980586 17.659406 28.873577 31.411526 33.949781 36.488279 39.026973 41.565826 44.104811 29.551735 32.036004 34.528383 37.027235 39.531332 42.039737 44.551723 71.636949 74.170483 76.704445 79.238794 81.773493 
